year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5
2013,7,4,14,0,12.588228,-16.307219,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,79.7057,430,430,430,430
2015,8,25,12,0,12.242146,-17.06316,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,86.209,430,430,430,430
2011,6,12,5,0,15.514015,-12.84379,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,159.8405,430,430,430,430
2019,9,2,0,0,12.492235,-10.957608,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,228.6504,430,430,430,430
2013,6,23,21,0,13.091006,-13.111286,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,153.2123,430,430,430,430
2013,9,29,0,0,14.185355,-15.399546,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,69.1231,430,430,430,430
2013,7,23,14,0,17.438323,-11.214389,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,238.6064,430,430,430,430
2006,9,23,2,0,16.728984,-10.365691,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,255.6443,430,430,430,430
2006,7,26,23,0,10.019859,-14.063047,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,193.6621,430,430,430,430
2019,9,15,7,0,17.503305,-16.924586,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,99.7246,430,430,430,430
2009,6,29,23,0,11.959953,-13.959505,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,146.1027,430,430,430,430
2007,9,4,16,0,15.427372,-15.33792,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,77.4919,430,430,430,430
2004,9,23,16,0,12.450917,-11.793617,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,202.2325,430,430,430,430
2007,9,27,14,0,10.262832,-11.713617,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,241.4788,430,430,430,430
2006,6,24,6,0,13.428322,-12.967924,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,154.1201,430,430,430,430
2011,9,17,13,0,15.644024,-17.212251,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,33.8378,430,430,430,430
2013,6,23,12,0,17.230769,-11.4215,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,228.4732,430,430,430,430
2015,7,7,19,0,13.003051,-16.441645,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,65.7419,430,430,430,430
2015,9,2,2,0,10.502444,-15.531129,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,156.6046,430,430,430,430
2015,9,29,22,0,15.705536,-11.494546,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,207.3282,430,430,430,430
2014,6,24,15,0,12.612706,-16.237681,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,80.9568,430,430,430,430
2016,6,6,1,0,12.619153,-10.285065,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,250.0,430,430,430,430
2009,8,28,17,0,10.768726,-16.702532,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,138.7083,430,430,430,430
2008,8,11,23,0,15.553913,-16.881892,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,36.4005,430,430,430,430
2011,8,11,0,0,12.133007,-11.574593,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,213.0258,430,430,430,430
2011,8,16,10,0,12.404894,-13.223868,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,158.1455,430,430,430,430
2010,9,7,12,0,14.582498,-15.876452,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,52.0865,430,430,430,430
2007,7,7,20,0,11.989874,-15.682596,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,108.3005,430,430,430,430
2017,9,3,3,0,17.007521,-17.849935,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,79.1581,430,430,430,430
2009,7,29,1,0,10.733091,-15.27032,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,152.6106,430,430,430,430
2016,8,15,1,0,11.762413,-13.497141,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,162.1111,430,430,430,430
2016,9,15,1,0,14.315689,-14.037104,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,114.6298,430,430,430,430
2006,7,13,4,0,12.406025,-13.90841,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,138.6975,430,430,430,430
2017,7,23,1,0,16.289828,-11.499955,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,212.7769,430,430,430,430
2010,7,26,5,0,14.262727,-11.549318,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,199.4242,430,430,430,430
2004,8,24,14,0,10.274204,-16.767471,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,156.3873,430,430,430,430
2004,6,27,8,0,15.98548,-14.921041,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,99.7296,430,430,430,430
2008,6,9,11,0,12.543188,-13.423929,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,150.456,430,430,430,430
2009,7,22,17,0,12.979364,-10.723761,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,232.3553,430,430,430,430
2004,8,23,19,0,13.09577,-11.310006,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,211.9929,430,430,430,430
2007,8,4,6,0,14.81411,-10.70385,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,230.0782,430,430,430,430
2017,7,30,22,0,13.872429,-10.331887,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,242.3984,430,430,430,430
2006,8,22,1,0,14.613677,-17.778046,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,11.7047,430,430,430,430
2017,6,30,7,0,15.910967,-11.108794,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,222.396,430,430,430,430
2015,7,23,13,0,10.7884,-10.292456,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,272.7526,430,430,430,430
2019,9,13,22,0,14.507408,-12.074385,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,182.0687,430,430,430,430
2014,8,30,6,0,11.792011,-10.47054,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,252.6341,430,430,430,430
2016,8,17,11,0,15.146628,-13.653451,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,130.1153,430,430,430,430
2018,8,3,4,0,17.691122,-13.54425,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,174.4018,430,430,430,430
2011,6,12,23,0,14.253347,-17.641864,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,17.8885,430,430,430,430
2017,8,17,0,0,14.371112,-12.045113,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,182.2224,430,430,430,430
2017,9,8,4,0,12.947226,-12.565392,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,171.4701,430,430,430,430
2011,9,7,1,0,14.512862,-16.3362,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,37.6563,430,430,430,430
2014,9,3,16,0,14.374511,-14.19209,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,109.4578,430,430,430,430
2006,9,22,13,0,12.701757,-12.698918,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,170.1764,430,430,430,430
2010,8,21,3,0,10.48923,-15.017829,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,164.1493,430,430,430,430
2006,8,27,0,0,13.472875,-10.209059,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,247.257,430,430,430,430
2012,8,15,4,0,15.585595,-12.993691,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,156.3106,430,430,430,430
2010,6,29,13,0,11.247556,-14.519261,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,150.0,430,430,430,430
2015,7,18,3,0,12.969881,-10.47682,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,241.0809,430,430,430,430
2015,9,13,20,0,13.622541,-11.1592,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,213.8831,430,430,430,430
2009,7,27,23,0,15.228895,-10.965704,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,221.9955,430,430,430,430
2014,6,1,0,0,10.026684,-10.601694,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,277.8381,430,430,430,430
2014,7,5,4,0,17.61035,-16.760516,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,105.3043,430,430,430,430
2019,8,3,11,0,10.525685,-15.461733,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,156.3714,430,430,430,430
2004,6,19,19,0,14.684444,-13.806949,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,123.0041,430,430,430,430
2007,6,8,17,0,13.480981,-10.698583,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,230.4973,430,430,430,430
2019,7,25,0,0,14.559813,-10.526906,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,235.0085,430,430,430,430
2008,9,3,4,0,14.609235,-16.518558,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,31.1448,430,430,430,430
2005,8,19,2,0,17.85663,-10.011974,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,282.703,430,430,430,430
2015,9,16,15,0,13.571745,-11.900556,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,188.8624,430,430,430,430
2011,7,4,20,0,15.092507,-16.518048,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,34.9285,430,430,430,430
2018,8,27,14,0,14.633616,-12.766065,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,158.0032,430,430,430,430
2008,8,25,1,0,14.749923,-13.668187,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,127.0354,430,430,430,430
2005,8,2,10,0,14.735033,-12.328071,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,173.026,430,430,430,430
2008,6,22,18,0,16.167824,-17.287598,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,51.9711,430,430,430,430
2010,6,28,10,0,17.307964,-14.403,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,142.762,430,430,430,430
2010,6,4,3,0,15.572969,-14.898888,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,93.3006,430,430,430,430
2011,9,22,5,0,10.408457,-12.69087,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,213.5509,430,430,430,430
2007,9,15,0,0,12.925285,-13.57776,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,139.5564,430,430,430,430
2006,7,11,21,0,12.132719,-16.368991,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,94.5569,430,430,430,430
2010,6,28,6,0,12.36964,-11.265059,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,220.0568,430,430,430,430
2016,7,27,16,0,17.392122,-10.171331,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,270.6012,430,430,430,430
2010,6,20,14,0,13.314648,-11.814507,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,193.786,430,430,430,430
2012,9,31,3,0,11.344425,-12.045953,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,210.789,430,430,430,430
2018,9,24,14,0,13.393651,-11.247263,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,212.6029,430,430,430,430
2012,9,23,3,0,11.576162,-11.448676,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,224.662,430,430,430,430
2010,6,24,17,0,10.578603,-11.231138,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,248.3103,430,430,430,430
2013,8,23,7,0,13.389191,-16.874069,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,48.3839,430,430,430,430
2005,7,12,6,0,12.447337,-12.325105,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,184.8053,430,430,430,430
2007,9,21,21,0,13.57028,-16.133885,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,56.5862,430,430,430,430
2012,6,28,21,0,11.910124,-12.454614,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,189.1692,430,430,430,430
2006,8,5,8,0,15.182156,-17.488599,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,16.0,430,430,430,430
2009,6,31,16,0,16.500142,-16.878527,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,66.8506,430,430,430,430
2008,7,2,22,0,11.924514,-17.888769,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,99.6895,430,430,430,430
2008,9,12,12,0,14.050039,-11.192544,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,211.9457,430,430,430,430
2009,7,18,11,0,17.437897,-14.293522,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,148.3947,430,430,430,430
2005,6,5,4,0,10.821994,-14.205559,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,168.8076,430,430,430,430
2007,6,7,12,0,12.323666,-15.524822,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,101.2571,430,430,430,430
2016,8,24,7,0,11.943673,-10.370468,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,254.4032,430,430,430,430
2011,7,21,3,0,13.179283,-17.971413,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,58.3095,430,430,430,430
2015,9,15,0,0,13.962097,-12.398418,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,170.6956,430,430,430,430
2011,9,5,3,0,16.522163,-11.972905,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,200.8109,430,430,430,430
2008,9,30,3,0,15.617298,-16.415235,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,48.9183,430,430,430,430
2014,7,26,13,0,12.800843,-14.324223,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,119.2686,430,430,430,430
2009,9,24,0,0,11.095699,-14.58098,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,153.688,430,430,430,430
2014,7,17,18,0,10.811905,-17.301955,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,137.1313,430,430,430,430
2009,9,11,5,0,16.689486,-16.64842,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,76.4853,430,430,430,430
2009,9,9,15,0,13.782947,-13.000701,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,151.2118,430,430,430,430
2018,6,4,13,0,17.511751,-15.549414,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,120.8015,430,430,430,430
2004,7,14,4,0,11.448972,-10.996629,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,240.6512,430,430,430,430
2007,7,8,7,0,12.428686,-15.778775,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,93.4933,430,430,430,430
2010,7,27,20,0,11.201023,-14.442545,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,153.4047,430,430,430,430
2008,6,29,2,0,11.851798,-15.129107,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,121.2477,430,430,430,430
2019,8,9,5,0,12.669173,-13.000899,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,161.0124,430,430,430,430
2018,6,29,1,0,13.565618,-12.576452,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,166.3971,430,430,430,430
2007,6,12,8,0,12.406855,-15.420946,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,101.2126,430,430,430,430
2005,7,14,20,0,17.986236,-16.093809,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,126.115,430,430,430,430
2006,6,6,4,0,16.102892,-12.403307,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,181.0414,430,430,430,430
2010,7,1,10,0,15.182725,-17.027507,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,22.6274,430,430,430,430
2014,6,21,22,0,10.044579,-12.035574,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,238.4219,430,430,430,430
2014,8,9,1,0,10.664228,-16.058247,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,146.4923,430,430,430,430
2008,7,28,12,0,17.913821,-10.271087,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,275.6755,430,430,430,430
2010,7,18,9,0,17.370598,-13.333884,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,173.104,430,430,430,430
2016,7,11,8,0,13.649856,-14.301299,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,109.11,430,430,430,430
2017,8,17,14,0,12.717913,-10.261174,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,250.14,430,430,430,430
2017,6,19,1,0,16.527836,-10.064598,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,263.4027,430,430,430,430
2015,8,13,10,0,12.407054,-13.361194,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,153.8343,430,430,430,430
2013,9,6,5,0,15.456543,-14.930967,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,91.0934,430,430,430,430
2015,9,17,23,0,14.673424,-16.427862,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,34.0147,430,430,430,430
2008,8,22,0,0,12.510946,-16.920425,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,76.7919,430,430,430,430
2015,6,11,6,0,15.14223,-15.326856,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,73.7564,430,430,430,430
2016,8,5,19,0,13.39869,-14.95547,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,91.3017,430,430,430,430
2012,7,7,8,0,10.421999,-10.833169,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,263.2299,430,430,430,430
2010,8,1,7,0,15.819797,-15.407734,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,81.8841,430,430,430,430
2014,7,10,4,0,17.189595,-12.595014,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,191.4262,430,430,430,430
2017,6,14,20,0,17.933369,-14.294296,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,161.2452,430,430,430,430
2013,8,2,1,0,10.876863,-17.027212,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,135.0592,430,430,430,430
2017,8,24,12,0,15.971773,-13.370018,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,148.0068,430,430,430,430
2007,6,1,23,0,11.734476,-13.619233,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,159.022,430,430,430,430
2018,8,3,18,0,14.238431,-11.137789,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,213.4596,430,430,430,430
2013,9,20,6,0,10.42461,-17.095589,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,150.0,430,430,430,430
2014,9,4,12,0,13.540809,-16.884663,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,43.6578,430,430,430,430
2012,9,17,6,0,17.90994,-16.413979,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,118.8486,430,430,430,430
2013,6,8,13,0,14.957064,-14.450744,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,101.4938,430,430,430,430
2014,6,27,5,0,16.253395,-17.578963,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,53.0094,430,430,430,430
2018,7,3,5,0,12.595161,-14.241819,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,126.2458,430,430,430,430
2019,9,29,14,0,10.909071,-12.870582,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,197.5677,430,430,430,430
2007,8,2,13,0,14.273717,-11.385531,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,205.4118,430,430,430,430
2012,9,22,8,0,13.53828,-15.639834,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,69.6348,430,430,430,430
2008,9,19,11,0,12.527137,-16.1148,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,85.4225,430,430,430,430
2009,6,2,21,0,17.463882,-11.610299,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,226.7907,430,430,430,430
2015,8,8,4,0,12.747666,-14.401329,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,117.8898,430,430,430,430
2013,7,10,17,0,10.80888,-13.284963,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,189.5257,430,430,430,430
2017,6,2,8,0,15.831252,-16.176378,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,60.3075,430,430,430,430
2019,7,3,16,0,13.536123,-12.601219,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,165.6563,430,430,430,430
2016,7,22,14,0,13.541148,-13.595636,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,132.8533,430,430,430,430
2015,7,2,20,0,11.558794,-11.640015,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,219.9136,430,430,430,430
2017,9,2,14,0,10.876901,-14.234282,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,165.8011,430,430,430,430
2006,8,27,19,0,12.328929,-17.156881,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,83.0542,430,430,430,430
2007,9,18,22,0,16.844344,-16.398429,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,85.0882,430,430,430,430
2006,7,3,0,0,13.754142,-13.097929,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,148.4891,430,430,430,430
2019,6,4,1,0,12.156898,-14.162691,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,136.2351,430,430,430,430
2016,8,23,17,0,14.243751,-14.441465,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,101.1187,430,430,430,430
2008,9,29,11,0,12.905269,-15.951829,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,77.4209,430,430,430,430
2019,8,26,3,0,17.249387,-13.924159,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,154.2628,430,430,430,430
2017,7,23,14,0,15.610736,-13.727883,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,132.1855,430,430,430,430
2007,6,18,18,0,12.288498,-14.170842,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,133.6862,430,430,430,430
2009,9,19,15,0,16.585711,-10.992057,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,233.1373,430,430,430,430
2019,8,23,4,0,17.526363,-16.27267,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,108.6738,430,430,430,430
2010,6,18,12,0,12.761724,-17.048416,14,-5,14,-5,14,-5,14,-5,2266.0,0,0,0,0,5000.0,0,0,0,0,68.469,430,430,430,430
