year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5
2004,7,23,14,0,17.185054,-15.156533,12.478028,-13.342747,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,120.9339,153.6815,430,430,430
2018,7,22,1,0,14.177317,-10.940354,12.178756,-15.60144,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,220.5108,103.7738,430,430,430
2005,6,27,5,0,12.467094,-17.191966,12.360174,-12.168762,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,79.0253,191.5098,430,430,430
2014,8,27,12,0,12.735031,-15.711455,17.650781,-10.004167,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,86.2148,280.0286,430,430,430
2005,6,22,21,0,12.698815,-14.199028,16.637197,-17.204759,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,124.8079,67.6831,430,430,430
2017,8,27,9,0,14.064917,-11.329307,16.160984,-11.471997,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,206.9686,212.7087,430,430,430
2007,6,23,9,0,10.4124,-12.54941,17.706349,-12.39242,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,217.1382,207.5235,430,430,430
2005,7,26,2,0,13.278772,-16.343675,17.648181,-14.751911,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,59.9083,142.8636,430,430,430
2017,8,14,5,0,15.735041,-12.621349,16.737097,-10.474077,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,170.2939,252.7706,430,430,430
2014,8,21,16,0,13.758409,-17.138268,14.533483,-10.161784,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,33.9559,248.0181,430,430,430
2009,8,8,3,0,13.471318,-11.455725,13.497997,-11.515726,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,205.139,202.9803,430,430,430
2011,7,20,8,0,11.836868,-14.712175,15.847609,-12.901485,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,131.244,161.2979,430,430,430
2013,8,30,6,0,16.153141,-10.350208,13.008053,-10.834389,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,250.6671,229.2008,430,430,430
2014,6,19,22,0,11.667844,-17.494428,11.915373,-11.758406,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,107.4663,210.2023,430,430,430
2009,8,13,12,0,13.008604,-13.34813,11.933617,-14.491563,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,146.0137,132.9662,430,430,430
2015,7,10,17,0,11.443618,-15.015036,16.911467,-11.152051,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,135.3699,232.8132,430,430,430
2016,7,7,22,0,17.520636,-14.75408,17.858482,-14.139168,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,139.3018,162.7882,430,430,430
2018,8,3,6,0,17.016966,-14.728966,12.558186,-12.860251,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,127.1417,166.8203,430,430,430
2010,8,14,21,0,15.674924,-12.061225,14.836117,-11.132468,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,188.4702,215.1139,430,430,430
2017,6,6,17,0,15.199255,-15.836113,16.867799,-16.5534,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,57.8705,83.6301,430,430,430
2013,7,13,17,0,14.301641,-14.904561,14.956682,-13.61131,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,85.0,130.384,430,430,430
2015,8,19,18,0,13.711152,-11.388441,13.207983,-13.043974,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,206.4946,153.3786,430,430,430
2013,6,26,21,0,14.005673,-13.992884,14.871225,-10.037078,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,116.297,253.16,430,430,430
2016,6,22,20,0,11.983596,-12.092533,17.440351,-13.324703,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,199.5294,174.7341,430,430,430
2017,6,25,21,0,17.045177,-12.463527,12.811346,-11.434404,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,192.7823,209.9905,430,430,430
2011,6,26,2,0,11.89668,-10.626451,17.350791,-12.963754,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,246.465,183.3385,430,430,430
2005,7,17,5,0,14.097785,-15.601188,13.608497,-12.262851,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,63.5689,176.706,430,430,430
2010,8,13,13,0,12.317686,-16.329247,12.532295,-13.414123,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,88.6002,150.9503,430,430,430
2007,6,12,20,0,13.70021,-13.979051,13.897932,-11.766182,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,118.6802,192.7615,430,430,430
2005,8,18,12,0,13.121087,-11.851719,16.891746,-16.772396,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,193.4037,80.7775,430,430,430
2015,7,20,21,0,14.922836,-13.894148,17.914125,-17.337398,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,120.337,111.018,430,430,430
2007,8,22,3,0,15.691759,-15.814765,17.959531,-15.162177,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,67.7422,142.6114,430,430,430
2010,7,14,9,0,10.709003,-10.133997,13.833944,-14.142664,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,278.5821,112.7918,430,430,430
2010,8,2,21,0,14.212363,-10.455405,13.925631,-17.758957,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,237.4742,29.9666,430,430,430
2011,6,1,6,0,17.483763,-12.02176,15.843292,-17.157751,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,214.6742,41.4367,430,430,430
2018,8,7,5,0,16.124821,-12.336968,17.380305,-13.927429,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,183.2403,156.6046,430,430,430
2018,8,11,1,0,15.69688,-11.031613,13.445295,-14.10297,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,223.0897,117.1751,430,430,430
2005,6,6,9,0,10.977854,-16.479871,14.797924,-15.615379,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,132.8345,62.1289,430,430,430
2006,6,2,12,0,11.461467,-13.975778,17.605357,-16.139359,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,157.0032,113.1769,430,430,430
2014,8,21,21,0,15.912656,-11.906629,16.128452,-10.604034,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,195.0282,241.6609,430,430,430
2009,7,8,2,0,12.58247,-12.568457,11.37456,-12.323408,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,175.8664,201.9431,430,430,430
2005,7,5,12,0,13.914587,-14.46463,15.172606,-14.172531,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,101.3903,112.2943,430,430,430
2014,6,23,10,0,16.247869,-13.489724,16.793283,-15.3401,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,147.6279,106.1037,430,430,430
2014,8,16,6,0,15.501107,-15.517393,15.286364,-15.164203,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,72.6154,80.7775,430,430,430
2015,7,13,19,0,10.4905,-14.448732,15.666607,-15.940651,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,173.7383,62.9682,430,430,430
2014,7,11,7,0,14.946904,-17.026998,15.098594,-17.533666,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,17.0,13.0384,430,430,430
2011,8,30,18,0,10.380993,-13.904444,12.39452,-15.228511,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,186.8181,104.9952,430,430,430
2004,7,7,6,0,15.193739,-10.408894,14.129935,-12.291652,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,241.8285,173.9339,430,430,430
2010,6,18,18,0,14.68929,-14.840513,15.374532,-16.102635,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,87.0,52.3259,430,430,430
2012,8,5,21,0,16.785673,-15.660215,10.965251,-14.550526,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,98.4124,157.8132,430,430,430
2017,7,28,11,0,12.175612,-15.81019,15.137621,-14.400701,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,100.2397,105.2236,430,430,430
2010,6,25,5,0,17.267878,-11.796823,12.7129,-12.370075,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,217.9105,180.3136,430,430,430
2011,8,4,16,0,11.912949,-16.358711,15.471749,-14.666438,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,102.2008,100.0,430,430,430
2010,7,22,13,0,11.561692,-14.877363,10.788187,-15.419645,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,134.8481,148.7716,430,430,430
2012,7,1,13,0,17.115825,-10.461825,15.259766,-16.43497,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,257.7693,40.7063,430,430,430
2009,7,24,21,0,14.20543,-15.513527,14.442787,-13.715762,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,65.2534,125.2557,430,430,430
2014,6,22,1,0,13.720903,-11.857083,17.095576,-11.361525,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,189.7182,228.4053,430,430,430
2017,7,12,5,0,17.670745,-10.711488,10.957398,-17.084251,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,258.3041,132.0152,430,430,430
2010,8,5,0,0,17.97572,-17.679933,16.87651,-14.27596,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,112.0714,136.18,430,430,430
2018,7,19,8,0,12.311987,-12.133888,13.77754,-15.07173,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,193.2589,83.006,430,430,430
2008,7,3,18,0,10.589945,-11.430358,13.904135,-11.943503,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,243.4297,186.8181,430,430,430
2017,6,8,13,0,12.968625,-15.843961,15.876757,-11.227484,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,77.4661,218.2773,430,430,430
2011,6,12,19,0,16.185278,-17.221895,12.503078,-17.565621,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,52.6308,77.6466,430,430,430
2015,6,9,10,0,17.971343,-16.57841,12.969848,-15.128539,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,118.9285,93.8616,430,430,430
2016,6,16,5,0,11.913448,-16.447004,15.777255,-10.029201,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,101.3903,258.1182,430,430,430
2009,8,30,17,0,15.263048,-16.482875,16.3684,-12.934809,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,38.9487,167.72,430,430,430
2008,6,29,0,0,10.479797,-14.390104,13.185245,-14.340098,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,174.7942,113.6002,430,430,430
2012,6,1,0,0,11.386363,-13.558718,15.404606,-11.388577,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,169.1183,208.7534,430,430,430
2006,8,13,22,0,16.031803,-17.69547,16.360909,-12.768546,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,45.0999,172.7542,430,430,430
2011,6,21,8,0,14.839946,-17.993607,10.104918,-16.823161,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,17.4642,162.2498,430,430,430
2015,6,1,8,0,12.124991,-17.516044,12.062925,-16.167509,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,90.5539,98.7927,430,430,430
2009,8,2,18,0,16.59267,-16.385164,17.048739,-16.285084,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,77.3886,93.6483,430,430,430
2009,7,17,6,0,10.72998,-12.033554,14.03472,-13.310384,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,222.8654,139.7426,430,430,430
2005,7,26,21,0,12.913249,-13.573968,16.502758,-16.879414,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,139.9893,66.8506,430,430,430
2016,8,10,9,0,12.141001,-12.083612,12.190369,-13.225108,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,196.774,162.2899,430,430,430
2011,6,29,6,0,12.70898,-17.42717,13.988775,-12.28407,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,70.1783,174.5222,430,430,430
2004,8,17,13,0,17.925074,-15.550686,13.454552,-13.614532,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,133.4054,132.8157,430,430,430
2014,6,29,7,0,14.738231,-17.136525,15.774424,-15.697481,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,11.0454,72.7186,430,430,430
2014,8,8,6,0,15.681564,-15.880661,12.634334,-16.768486,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,64.6607,73.9797,430,430,430
2018,6,13,4,0,12.44589,-11.859251,14.590784,-10.226318,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,200.3846,246.002,430,430,430
2015,6,30,18,0,15.534795,-14.069102,13.351631,-10.376973,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,119.8165,242.0331,430,430,430
2007,8,22,7,0,11.15378,-13.830318,17.113196,-12.205471,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,168.4399,201.7771,430,430,430
2008,7,4,21,0,15.219418,-13.414313,11.480662,-13.088953,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,138.4522,178.6645,430,430,430
2009,6,20,15,0,10.615602,-12.655244,11.851838,-16.210092,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,209.423,105.622,430,430,430
2014,8,8,12,0,10.634525,-13.767575,12.337658,-13.722045,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,182.7266,145.341,430,430,430
2011,7,7,5,0,13.973116,-14.49029,13.277337,-15.915112,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,99.925,67.897,430,430,430
2011,6,4,3,0,10.714999,-11.546507,11.252603,-10.688591,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,237.8445,253.6474,430,430,430
2008,6,4,12,0,13.573323,-14.404793,10.654355,-12.428053,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,106.0424,214.7673,430,430,430
2007,7,19,5,0,11.652577,-17.234375,15.776086,-14.850759,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,107.0187,97.6934,430,430,430
2013,6,5,21,0,14.728905,-13.897883,10.19834,-11.897643,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,120.0167,238.0966,430,430,430
2007,6,7,11,0,12.126094,-10.169385,17.589488,-12.19464,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,258.4434,210.7748,430,430,430
2011,7,27,19,0,15.80404,-17.593402,14.752529,-12.262987,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,37.0135,176.0454,430,430,430
2005,7,4,8,0,10.334984,-14.113213,17.894594,-17.617389,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,183.8831,109.165,430,430,430
2016,6,21,20,0,14.630816,-17.427525,12.241134,-12.385425,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,3.1623,186.4966,430,430,430
2017,8,8,21,0,11.298576,-14.061708,17.636366,-13.285159,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,159.3644,180.3136,430,430,430
2004,8,9,12,0,14.853015,-11.056108,17.492383,-16.846716,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,217.1474,100.5783,430,430,430
2011,6,27,15,0,12.216058,-16.997425,17.077766,-11.386098,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,87.367,227.4775,430,430,430
2014,6,15,11,0,17.962871,-11.489043,10.953166,-10.547706,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,238.9477,262.4576,430,430,430
2009,7,1,4,0,10.055894,-13.69283,16.260012,-10.889046,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,200.0625,232.8347,430,430,430
2010,6,19,5,0,12.443005,-12.84258,10.999355,-13.131326,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,169.068,188.9047,430,430,430
2016,7,24,17,0,11.515988,-14.487473,17.763301,-17.455258,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,144.17,104.5801,430,430,430
2004,8,17,2,0,11.641383,-13.939424,11.124001,-10.530093,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,153.4829,259.9423,430,430,430
2008,7,23,0,0,14.852363,-14.307748,16.412017,-12.410342,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,106.1697,185.3267,430,430,430
2017,8,15,11,0,15.956459,-15.39869,11.427606,-17.885188,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,84.3801,118.4567,430,430,430
2009,7,8,2,0,10.856398,-15.815586,14.932174,-10.419366,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,142.3025,240.252,430,430,430
2010,8,30,9,0,17.251779,-10.279248,12.700969,-12.748775,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,265.1075,168.3449,430,430,430
2010,6,5,0,0,12.331646,-16.793046,10.295457,-13.21629,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,84.3445,203.4822,430,430,430
2013,8,19,9,0,10.221858,-14.942102,17.626007,-16.222412,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,173.1416,113.1459,430,430,430
2018,6,27,3,0,12.441009,-11.445442,14.627759,-17.779063,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,213.3776,11.4018,430,430,430
2004,6,22,19,0,17.635102,-15.502889,11.472583,-17.868243,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,126.0159,116.297,430,430,430
2006,6,19,14,0,14.192488,-16.664346,16.503536,-17.97733,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,30.8058,61.9839,430,430,430
2006,8,28,2,0,10.793901,-14.613034,10.046473,-12.848573,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,161.756,218.8264,430,430,430
2013,6,29,16,0,14.207117,-16.007289,12.16956,-17.529549,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,49.98,89.56,430,430,430
2004,7,13,5,0,17.681518,-16.712705,16.356461,-14.676688,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,107.8378,113.8771,430,430,430
2009,8,27,20,0,11.037239,-17.546903,11.57565,-17.625602,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,129.7575,111.018,430,430,430
2011,6,6,22,0,17.217778,-11.301027,13.826257,-16.978205,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,231.7693,33.6155,430,430,430
2006,8,8,10,0,12.726106,-14.31278,11.439032,-13.831911,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,120.9297,160.5148,430,430,430
2013,8,14,3,0,16.155399,-12.022182,16.917433,-11.887025,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,194.3656,209.4684,430,430,430
2017,7,2,16,0,16.820188,-15.856821,15.833523,-12.498837,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,94.4934,174.8742,430,430,430
2013,6,17,20,0,12.807046,-12.964807,13.124449,-13.884571,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,160.7296,127.9531,430,430,430
2013,6,6,10,0,12.431708,-11.624002,10.862585,-12.019883,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,208.1658,220.6015,430,430,430
2009,6,21,13,0,17.735269,-16.742748,16.983167,-12.284465,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,109.4166,197.3854,430,430,430
2014,8,7,1,0,12.794591,-16.495376,17.133424,-15.237416,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,71.8679,117.3882,430,430,430
2017,8,17,19,0,11.643527,-17.124826,15.519468,-17.725315,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,107.0187,28.6356,430,430,430
2013,8,25,11,0,13.838169,-13.853547,14.473476,-10.345227,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,122.4827,241.0519,430,430,430
2011,8,30,17,0,16.183493,-12.21358,17.026519,-10.273611,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,188.6001,262.469,430,430,430
2004,8,7,6,0,12.717606,-12.184918,15.00991,-11.524976,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,186.8154,202.4179,430,430,430
2015,8,29,15,0,16.651832,-10.616221,16.512836,-15.719491,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,246.1625,89.0955,430,430,430
2005,6,9,4,0,14.846926,-15.912022,16.517168,-14.28426,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,52.2398,128.1288,430,430,430
2007,8,3,6,0,12.186263,-16.924055,11.157711,-16.42637,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,88.5664,127.4755,430,430,430
2009,6,19,11,0,13.98242,-16.350479,16.138956,-15.946948,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,43.0116,74.3303,430,430,430
2009,7,11,0,0,12.10103,-12.858741,17.961848,-13.659921,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,174.0718,177.5894,430,430,430
2016,8,23,4,0,15.860828,-15.069615,10.59575,-16.438392,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,92.5743,145.8252,430,430,430
2006,6,21,5,0,17.799635,-13.96639,17.885095,-15.324619,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,165.9518,136.6053,430,430,430
2018,6,13,11,0,16.935549,-15.743766,13.908349,-13.550623,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,100.1249,131.5941,430,430,430
2006,8,3,2,0,16.497445,-11.177024,13.946642,-10.325664,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,226.241,242.095,430,430,430
2010,8,12,2,0,11.270116,-17.712365,13.251842,-15.257452,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,122.4827,85.2115,430,430,430
2008,6,13,9,0,12.206546,-13.418574,15.355433,-10.765462,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,155.8717,230.3606,430,430,430
2014,8,30,15,0,16.911642,-12.029929,17.593974,-14.250023,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,204.4627,153.8083,430,430,430
2012,6,12,20,0,14.561399,-16.819213,10.77225,-10.12889,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,21.587,278.469,430,430,430
2006,7,2,2,0,17.56686,-10.569,17.895671,-11.524235,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,260.7758,237.1181,430,430,430
2016,7,23,4,0,10.912736,-13.674081,15.455505,-14.135633,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,177.7217,116.1809,430,430,430
2014,6,8,17,0,10.036762,-11.141674,11.871614,-13.109661,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,262.688,170.3203,430,430,430
2008,8,23,6,0,15.458759,-15.584531,14.778344,-14.872064,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,70.3847,87.0517,430,430,430
2012,6,14,18,0,14.443666,-17.173407,10.237287,-15.331514,14,-5,14,-5,14,-5,2266.0,2266.0,0,0,0,5000.0,5000.0,0,0,0,12.0416,168.0744,430,430,430
