,year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5
1934,2018,7,15,21,0,14.173832,-17.894375,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,24.8395,430,430,430,430
1935,2018,7,15,21,0,13.07859,-13.488734,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,141.1559,430,430,430,430
1936,2018,7,15,21,0,10.898557,-11.689434,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,229.7129,430,430,430,430
1937,2018,7,15,21,0,16.203681,-12.062052,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,193.6801,430,430,430,430
1938,2018,7,15,21,0,15.145909,-17.405234,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,15.2971,430,430,430,430
1939,2018,7,15,21,0,10.740744,-17.867397,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,142.2146,430,430,430,430
1940,2018,7,15,21,0,12.331119,-13.186122,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,160.5241,430,430,430,430
1941,2018,7,15,21,0,10.962298,-12.0468,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,218.0023,430,430,430,430
1942,2018,7,15,21,0,16.235076,-15.504805,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,87.8009,430,430,430,430
1943,2018,7,15,21,0,14.123764,-17.176164,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,21.1896,430,430,430,430
1944,2018,7,15,21,0,16.700705,-12.969455,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,171.3972,430,430,430,430
1945,2018,7,15,21,0,12.652853,-10.995719,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,226.1084,430,430,430,430
1946,2018,7,15,21,0,12.803603,-12.017015,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,191.3766,430,430,430,430
1947,2018,7,15,21,0,16.110588,-16.888872,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,54.1295,430,430,430,430
1948,2018,7,15,21,0,16.045834,-11.599611,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,206.8864,430,430,430,430
1949,2018,7,15,21,0,13.319239,-10.765999,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,228.6744,430,430,430,430
1950,2018,7,15,21,0,10.799571,-15.551125,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,147.2583,430,430,430,430
1951,2018,7,15,21,0,15.709636,-17.40408,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,34.3657,430,430,430,430
1952,2018,7,15,21,0,15.04399,-10.135329,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,250.4496,430,430,430,430
1953,2018,7,15,21,0,15.408463,-14.668777,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,98.4937,430,430,430,430
1954,2018,7,15,21,0,10.791093,-10.162832,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,277.5968,430,430,430,430
1955,2018,7,15,21,0,14.168634,-12.773336,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,157.9177,430,430,430,430
1956,2018,7,15,21,0,10.4602,-12.362899,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,220.9072,430,430,430,430
1957,2018,7,15,21,0,13.836724,-14.216629,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,109.8954,430,430,430,430
1958,2018,7,15,21,0,16.056113,-17.262675,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,47.2969,430,430,430,430
1959,2018,7,15,21,0,15.493927,-12.228835,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,180.3469,430,430,430,430
1960,2018,7,15,21,0,16.75024,-17.762618,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,70.0643,430,430,430,430
1961,2018,7,15,21,0,14.049591,-15.133472,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,79.1202,430,430,430,430
1962,2018,7,15,21,0,12.964392,-14.263414,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,119.2015,430,430,430,430
1963,2018,7,15,21,0,16.662273,-13.968846,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,140.1606,430,430,430,430
1964,2018,7,15,21,0,15.50726,-12.254983,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,180.5104,430,430,430,430
1965,2018,7,15,21,0,13.580785,-11.265459,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,211.2652,430,430,430,430
1966,2018,7,15,21,0,12.995466,-14.043063,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,124.8239,430,430,430,430
1967,2018,7,15,21,0,10.159314,-16.311302,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,162.0987,430,430,430,430
1968,2018,7,15,21,0,13.272257,-14.265206,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,114.0614,430,430,430,430
1969,2018,7,15,21,0,10.840363,-13.393798,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,186.0349,430,430,430,430
1970,2018,7,15,21,0,12.820669,-14.352868,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,118.4314,430,430,430,430
1971,2018,7,15,21,0,15.778779,-17.595025,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,37.0135,430,430,430,430
1972,2018,7,15,21,0,12.07359,-11.887536,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,203.9338,430,430,430,430
1973,2018,7,15,21,0,12.903676,-12.841707,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,162.8558,430,430,430,430
1974,2018,7,15,21,0,10.280278,-11.449397,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,248.4774,430,430,430,430
1975,2018,7,15,21,0,10.55467,-16.408629,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,147.9595,430,430,430,430
1976,2018,7,15,21,0,16.078132,-13.28155,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,152.4336,430,430,430,430
1977,2018,7,15,21,0,17.304202,-13.113745,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,178.5301,430,430,430,430
1978,2018,7,15,21,0,13.014133,-12.913464,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,159.5306,430,430,430,430
1979,2018,7,15,21,0,15.636125,-10.402391,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,244.5179,430,430,430,430
1980,2018,7,15,21,0,17.831875,-10.704169,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,260.8007,430,430,430,430
1981,2018,7,15,21,0,11.396025,-11.341659,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,231.0779,430,430,430,430
1982,2018,7,15,21,0,13.637682,-10.588577,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,233.6365,430,430,430,430
1983,2018,7,15,21,0,11.215741,-10.167775,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,270.1185,430,430,430,430
1984,2018,7,15,21,0,13.045247,-11.09471,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,219.2715,430,430,430,430
1985,2018,7,15,21,0,17.475398,-13.94237,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,159.0126,430,430,430,430
1986,2018,7,15,21,0,14.304908,-12.271263,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,175.4109,430,430,430,430
1987,2018,7,15,21,0,15.035913,-16.209684,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,43.6807,430,430,430,430
1988,2018,7,15,21,0,15.327557,-17.948321,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,25.2389,430,430,430,430
1989,2018,7,15,21,0,17.245059,-10.53889,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,257.2567,430,430,430,430
1990,2018,7,15,21,0,10.96525,-17.727206,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,132.5179,430,430,430,430
1991,2018,7,15,21,0,12.99057,-17.270812,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,60.0083,430,430,430,430
1992,2018,7,15,21,0,13.154445,-11.888746,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,192.1692,430,430,430,430
1993,2018,7,15,21,0,14.701505,-13.63701,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,128.0039,430,430,430,430
1994,2018,7,15,21,0,12.503764,-11.672372,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,205.1975,430,430,430,430
1995,2018,7,15,21,0,14.477869,-13.309173,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,139.1294,430,430,430,430
1996,2018,7,15,21,0,15.098957,-13.577689,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,131.856,430,430,430,430
1997,2018,7,15,21,0,12.349956,-17.291564,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,83.0241,430,430,430,430
1998,2018,7,15,21,0,13.07871,-15.352318,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,86.5563,430,430,430,430
1999,2018,7,15,21,0,15.497394,-14.915886,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,91.7061,430,430,430,430
2000,2018,7,15,21,0,11.895306,-14.542023,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,133.7348,430,430,430,430
2001,2018,7,15,21,0,14.390179,-10.937745,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,221.1832,430,430,430,430
2002,2018,7,15,21,0,11.851768,-16.872773,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,100.6032,430,430,430,430
2003,2018,7,15,21,0,14.399578,-14.991113,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,82.6075,430,430,430,430
2004,2018,7,15,21,0,12.220616,-13.782888,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,146.0137,430,430,430,430
2005,2018,7,15,21,0,14.515804,-11.004345,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,218.0367,430,430,430,430
2006,2018,7,15,21,0,11.531491,-11.66602,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,219.545,430,430,430,430
2007,2018,7,15,21,0,12.599291,-10.376381,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,247.4065,430,430,430,430
2008,2018,7,15,21,0,16.152703,-10.281849,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,252.6222,430,430,430,430
2009,2018,7,15,21,0,15.76266,-15.373285,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,81.8413,430,430,430,430
2010,2018,7,15,21,0,10.378965,-13.427689,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,196.6647,430,430,430,430
2011,2018,7,15,21,0,13.078264,-12.045785,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,187.2592,430,430,430,430
2012,2018,7,15,21,0,11.559634,-16.94505,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,110.2905,430,430,430,430
2013,2018,7,15,21,0,17.351393,-15.31308,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,121.918,430,430,430,430
2014,2018,7,15,21,0,12.315202,-10.250676,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,254.2479,430,430,430,430
2015,2018,7,15,21,0,14.968939,-14.264742,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,108.462,430,430,430,430
2016,2018,7,15,21,0,10.389135,-10.436434,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,275.4288,430,430,430,430
2017,2018,7,15,21,0,10.680451,-11.138229,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,249.898,430,430,430,430
2018,2018,7,15,21,0,10.320925,-12.531852,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,219.2213,430,430,430,430
2019,2018,7,15,21,0,14.125911,-16.494447,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,36.0555,430,430,430,430
2020,2018,7,15,21,0,13.583429,-12.894378,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,155.467,430,430,430,430
2021,2018,7,15,21,0,12.409296,-11.198264,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,222.1441,430,430,430,430
2022,2018,7,15,21,0,12.642739,-10.580435,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,240.4163,430,430,430,430
2023,2018,7,15,21,0,10.198835,-12.384136,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,225.5948,430,430,430,430
2024,2018,7,15,21,0,16.937834,-16.554932,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,85.4283,430,430,430,430
2025,2018,7,15,21,0,17.137368,-17.94995,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,83.3847,430,430,430,430
2026,2018,7,15,21,0,11.168817,-15.205841,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,140.4706,430,430,430,430
2027,2018,7,15,21,0,14.383391,-10.976594,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,219.1849,430,430,430,430
2028,2018,7,15,21,0,10.873532,-12.878842,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,197.4968,430,430,430,430
2029,2018,7,15,21,0,16.46678,-17.586821,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,60.0333,430,430,430,430
2030,2018,7,15,21,0,11.257729,-13.435622,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,175.4537,430,430,430,430
2031,2018,7,15,21,0,17.590282,-13.870064,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,163.8353,430,430,430,430
2032,2018,7,15,21,0,12.075089,-16.559685,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,94.5939,430,430,430,430
2033,2018,7,15,21,0,13.072416,-11.623043,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,201.3753,430,430,430,430
2034,2018,7,15,21,0,10.023468,-17.827136,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,166.8832,430,430,430,430
2035,2018,7,15,21,0,17.740651,-15.813744,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,122.9675,430,430,430,430
2036,2018,7,15,21,0,16.347747,-10.005483,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,263.911,430,430,430,430
2037,2018,7,15,21,0,12.248128,-13.582673,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,150.3363,430,430,430,430
2038,2018,7,15,21,0,14.081257,-11.169228,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,212.8497,430,430,430,430
2039,2018,7,15,21,0,12.031322,-15.185096,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,115.8016,430,430,430,430
2040,2018,7,15,21,0,10.508251,-13.452805,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,193.6104,430,430,430,430
2041,2018,7,15,21,0,17.864717,-13.871654,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,169.5317,430,430,430,430
2042,2018,7,15,21,0,15.977499,-16.539288,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,55.6058,430,430,430,430
2043,2018,7,15,21,0,12.292279,-14.112877,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,134.6291,430,430,430,430
2044,2018,7,15,21,0,11.402208,-17.364483,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,116.211,430,430,430,430
2045,2018,7,15,21,0,11.985725,-13.735747,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,151.6476,430,430,430,430
2046,2018,7,15,21,0,15.255941,-10.330376,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,243.9939,430,430,430,430
2047,2018,7,15,21,0,11.446153,-10.259495,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,263.9413,430,430,430,430
2048,2018,7,15,21,0,16.08918,-15.10923,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,95.5249,430,430,430,430
2049,2018,7,15,21,0,15.606272,-10.104321,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,254.2833,430,430,430,430
2050,2018,7,15,21,0,17.612161,-13.654978,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,170.0,430,430,430,430
2051,2018,7,15,21,0,16.825034,-17.296551,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,73.9797,430,430,430,430
2052,2018,7,15,21,0,15.731539,-15.076933,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,90.471,430,430,430,430
2053,2018,7,15,21,0,14.038861,-14.053936,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,115.1217,430,430,430,430
2054,2018,7,15,21,0,17.062947,-15.240853,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,115.2606,430,430,430,430
2055,2018,7,15,21,0,14.39377,-16.196851,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,42.45,430,430,430,430
2056,2018,7,15,21,0,10.996891,-10.486528,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,263.2185,430,430,430,430
2057,2018,7,15,21,0,14.637187,-10.778832,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,227.0,430,430,430,430
2058,2018,7,15,21,0,12.708059,-17.159705,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,70.1142,430,430,430,430
2059,2018,7,15,21,0,11.954892,-11.228754,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,226.4332,430,430,430,430
2060,2018,7,15,21,0,14.224725,-17.967732,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,25.4951,430,430,430,430
2061,2018,7,15,21,0,13.023114,-16.823073,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,61.131,430,430,430,430
2062,2018,7,15,21,0,13.209398,-13.86668,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,127.6323,430,430,430,430
2063,2018,7,15,21,0,10.903342,-15.602372,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,142.8041,430,430,430,430
2064,2018,7,15,21,0,13.381888,-10.899432,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,224.3569,430,430,430,430
2065,2018,7,15,21,0,15.95486,-11.66644,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,204.2474,430,430,430,430
2066,2018,7,15,21,0,13.499988,-11.927002,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,188.2976,430,430,430,430
2067,2018,7,15,21,0,17.714069,-17.727066,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,103.0194,430,430,430,430
2068,2018,7,15,21,0,10.899854,-12.269398,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,213.6539,430,430,430,430
2069,2018,7,15,21,0,13.981318,-10.316379,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,242.095,430,430,430,430
2070,2018,7,15,21,0,12.165726,-15.83709,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,100.6479,430,430,430,430
2071,2018,7,15,21,0,17.885048,-11.852003,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,226.612,430,430,430,430
2072,2018,7,15,21,0,12.423502,-16.704216,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,82.0,430,430,430,430
2073,2018,7,15,21,0,10.637719,-13.731892,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,182.5842,430,430,430,430
2074,2018,7,15,21,0,14.480176,-10.55619,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,234.0534,430,430,430,430
2075,2018,7,15,21,0,13.145725,-16.682954,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,57.9396,430,430,430,430
2076,2018,7,15,21,0,11.301723,-16.74053,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,119.8207,430,430,430,430
2077,2018,7,15,21,0,16.934221,-16.252278,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,90.2109,430,430,430,430
2078,2018,7,15,21,0,15.143509,-12.088828,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,182.7922,430,430,430,430
2079,2018,7,15,21,0,13.944155,-17.617973,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,28.1603,430,430,430,430
2080,2018,7,15,21,0,13.793404,-13.881718,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,122.0041,430,430,430,430
2081,2018,7,15,21,0,17.538023,-17.705708,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,97.0206,430,430,430,430
2082,2018,7,15,21,0,16.239769,-10.113813,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,259.1235,430,430,430,430
2083,2018,7,15,21,0,15.004716,-13.018149,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,150.5623,430,430,430,430
2084,2018,7,15,21,0,13.213638,-15.143166,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,89.0505,430,430,430,430
2085,2018,7,15,21,0,17.530249,-17.753791,14,-5,14,-5,14,-5,14,-5,3430.398117503591,0,0,0,0,7460.2964643454525,0,0,0,0,96.0,430,430,430,430
