year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5,Cb_Selibaby_t1,Cb_Selibaby_t2,Cb_Selibaby_t3
2006,9,14,14,0,16.31,-6.83,16.58,-7.41,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,161.0,135.0,0.0,0.0,0.0,11875,14100,0,0.0,0.0,175.57,192.63,520.0,520.0,520.0,0.0,1.0,0.0
2006,9,14,14,15,16.58,-7.37,16.31,-6.79,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,207.0,232.0,0.0,0.0,0.0,2775,3200,0,0.0,0.0,177.49,194.59,520.0,520.0,520.0,0.0,1.0,0.0
2006,9,14,14,30,16.53,-7.86,16.44,-7.1,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,245.0,398.0,0.0,0.0,0.0,425,8300,0,0.0,0.0,160.01,185.07,520.0,520.0,520.0,0.0,1.0,0.0
2006,9,14,14,45,17.25,-8.09,16.58,-7.82,16.53,-7.28,15.1506,2.8195999999999994,15.1506,2.8195999999999994,304.0,118.0,501.0,0.0,0.0,2550,4950,8750,0.0,0.0,162.23,163.68,180.08,520.0,520.0,0.0,1.0,0.0
2006,9,14,15,0,10.29,-10.51,12.4,-9.88,16.58,-7.77,17.3,-8.09,16.53,-7.28,193.0,529.0,796.0,156.0,847.0,825,4500,4425,6400.0,3900.0,121.04,164.12,164.6,177.88,180.08,0.0,1.0,0.0
2006,9,14,15,15,12.49,-9.93,10.29,-10.51,16.49,-6.52,16.58,-7.73,17.3,-8.09,146.0,1050.0,821.0,222.0,814.0,1125,7300,7300,4725.0,5675.0,117.44,164.6,165.08,177.88,204.94,0.0,1.0,0.0
2006,9,14,15,30,11.73,-12.49,12.53,-9.93,14.24,-11.82,17.3,-8.13,16.58,-7.73,347.0,208.0,48.0,953.0,954.0,2250,2125,3900,10050.0,4850.0,32.89,116.66,121.34,162.83,165.08,0.0,1.0,0.0
2006,9,14,15,45,14.29,-11.82,11.73,-12.53,12.58,-9.97,17.25,-8.27,16.53,-7.73,64.0,302.0,82.0,1197.0,1693.0,2875,2275,7350,13450.0,4450.0,31.62,114.48,121.49,158.35,164.77,1.0,1.0,0.0
2006,9,14,16,0,11.73,-12.58,14.33,-11.82,12.58,-10.02,10.96,-11.01,16.49,-7.73,189.0,286.0,88.0,787.0,1640.0,4525,2325,7150,525.0,3575.0,30.08,113.23,121.82,150.66,164.17,1.0,1.0,0.0
2006,9,14,16,15,11.73,-12.62,12.76,-9.66,12.58,-10.11,10.96,-11.05,14.38,-11.82,489.0,343.0,237.0,122.0,440.0,5350,1775,1625,6475.0,2175.0,28.23,111.4,117.38,122.0,150.23,1.0,1.0,0.0
2006,9,14,16,45,12.58,-10.24,12.85,-9.79,14.47,-11.91,11.73,-10.2,17.52,-8.76,827.0,200.0,409.0,1511.0,1946.0,9075,275,3125,2725.0,20450.0,24.35,108.47,111.72,134.65,148.38,1.0,0.0,0.0
2006,9,14,17,0,12.8,-11.59,13.97,-11.95,14.56,-11.95,12.89,-9.88,11.73,-10.24,980.0,138.0,53.0,1145.0,1843.0,8100,10225,4325,3650.0,2450.0,21.19,41.3,82.57,108.21,133.72,1.0,0.0,0.0
2006,9,14,17,15,12.85,-11.64,13.97,-12.0,14.65,-11.95,12.85,-9.97,11.77,-10.33,945.0,623.0,71.0,1378.0,1395.0,9950,700,11475,3775.0,1725.0,18.38,41.19,81.22,106.89,131.48,1.0,0.0,0.0
2006,9,14,17,30,12.89,-11.68,13.97,-12.04,14.69,-11.95,11.82,-10.38,12.85,-10.06,897.0,628.0,185.0,1395.0,1289.0,3625,400,3800,2925.0,825.0,16.55,41.05,79.08,104.89,128.81,1.0,0.0,0.0
2006,9,14,17,45,12.89,-11.73,11.82,-11.73,14.73,-12.0,11.46,-10.6,12.94,-10.02,834.0,178.0,2026.0,188.0,1824.0,12350,3300,1150,5725.0,4775.0,15.23,78.77,104.0,117.35,137.64,1.0,0.0,0.0
2006,9,14,18,0,12.76,-12.4,12.94,-11.82,11.82,-11.73,14.96,-11.95,17.38,-9.44,934.0,179.0,133.0,258.0,2939.0,12600,2575,7925,1450.0,13225.0,10.0,77.41,84.01,117.35,127.44,1.0,0.0,0.0
2006,9,14,18,15,13.48,-10.42,12.94,-11.86,12.76,-12.44,11.86,-11.64,15.05,-11.95,758.0,79.0,55.0,223.0,275.0,12300,5050,9575,5925.0,11000.0,8.54,77.23,81.32,84.17,115.62,1.0,0.0,0.0
2006,9,14,18,30,13.48,-10.38,15.09,-11.95,11.86,-11.5,12.76,-12.53,17.34,-9.66,836.0,44.0,3461.0,2171.0,3846.0,11900,7900,600,14250.0,15925.0,8.06,82.04,84.72,116.25,119.97,1.0,0.0,0.0
2006,9,14,18,45,15.27,-11.05,15.09,-12.0,11.91,-10.83,11.91,-11.46,17.34,-9.79,345.0,59.0,2653.0,3041.0,2388.0,10325,6800,18750,16275.0,2450.0,6.32,39.32,114.59,116.18,120.21,0.0,0.0,0.0
2006,9,14,19,0,15.32,-11.05,15.09,-12.04,17.3,-9.84,11.95,-10.83,16.62,-8.04,624.0,28.0,2431.0,2569.0,2942.0,8625,5975,15500,22925.0,275.0,5.1,39.46,113.36,118.33,155.32,0.0,0.0,0.0
2006,9,14,19,15,15.32,-11.1,15.09,-12.04,16.71,-9.66,11.91,-11.46,17.3,-8.99,602.0,112.0,876.0,3162.0,4096.0,6050,4400,1125,23200.0,12075.0,5.1,38.64,105.48,114.59,137.84,0.0,0.0,0.0
2006,9,14,19,30,15.32,-11.1,15.09,-12.09,16.71,-9.66,11.95,-11.1,17.3,-9.7,330.0,121.0,936.0,1568.0,3010.0,1775,225,1125,21350.0,3325.0,3.16,38.64,105.48,116.21,117.15,0.0,0.0,0.0
2006,9,14,19,45,11.23,-9.62,16.71,-9.66,12.0,-11.28,11.5,-12.49,17.21,-9.57,936.0,1609.0,3097.0,2082.0,194.0,475,15975,2050,5025.0,3900.0,105.48,112.81,119.2,129.26,159.67,0.0,0.0,0.0
2006,9,14,20,0,11.23,-9.66,17.12,-9.57,11.5,-12.53,12.31,-12.04,12.04,-11.32,2108.0,2295.0,1463.0,1724.0,579.0,4975,11000,1750,5225.0,2700.0,99.01,110.63,116.61,129.55,159.15,0.0,0.0,0.0
2006,9,14,20,15,12.31,-12.09,11.28,-9.75,11.5,-12.62,12.08,-11.23,17.12,-9.62,667.0,1527.0,3332.0,1351.0,940.0,5725,9450,750,5250.0,1100.0,100.04,110.35,115.8,130.05,155.91,0.0,0.0,0.0
2006,9,14,20,30,16.17,-10.56,12.62,-9.03,12.35,-12.13,12.13,-11.28,11.55,-12.71,50.0,894.0,1221.0,1614.0,63.0,7975,6900,9525,5250.0,7975.0,68.26,98.08,107.94,128.65,136.36,0.0,0.0,0.0
2006,9,14,20,45,16.22,-10.51,12.35,-12.22,11.59,-12.22,12.17,-11.32,11.55,-12.8,62.0,1096.0,1282.0,1237.0,1778.0,13000,8575,9925,225.0,4450.0,71.02,98.25,106.73,125.32,129.29,0.0,0.0,0.0
2006,9,14,21,0,12.67,-9.12,12.4,-12.27,12.22,-11.37,11.55,-12.31,11.5,-12.89,924.0,1244.0,1438.0,1731.0,223.0,10075,8850,225,2900.0,1775.0,96.42,104.35,126.57,131.94,133.42,0.0,0.0,0.0
2006,9,14,21,15,12.35,-8.9,12.71,-9.17,12.22,-11.55,11.5,-12.98,12.44,-12.31,1694.0,1447.0,509.0,1641.0,356.0,10625,8350,6050,2125.0,1800.0,94.53,103.25,131.37,132.7,146.66,0.0,0.0,0.0
2006,9,14,21,30,12.4,-8.94,11.55,-8.58,12.17,-11.64,12.44,-12.35,15.1506,2.8195999999999994,1339.0,1293.0,630.0,749.0,0.0,9550,7650,2950,5025.0,0.0,94.76,104.81,143.84,173.28,520.0,0.0,0.0,0.0
2006,9,14,21,45,11.59,-8.58,12.4,-9.03,12.49,-12.35,12.49,-12.04,12.17,-11.73,1348.0,733.0,1432.0,685.0,549.0,12800,5150,6975,2125.0,4750.0,93.01,93.77,104.48,141.6,172.56,0.0,0.0,0.0
2006,9,14,22,0,12.4,-9.12,11.64,-8.58,12.49,-12.04,12.17,-11.77,12.53,-12.4,1883.0,1356.0,1514.0,810.0,822.0,4650,500,6600,850.0,3725.0,91.92,93.01,104.31,139.39,171.13,0.0,0.0,0.0
2006,9,14,22,15,11.59,-8.67,12.17,-11.82,12.58,-12.49,12.53,-12.09,15.1506,2.8195999999999994,1923.0,1380.0,1253.0,148.0,0.0,1200,3625,5825,625.0,0.0,91.02,91.41,104.24,169.8,520.0,0.0,0.0,0.0
2006,9,14,22,30,12.62,-12.53,15.9,-12.27,12.17,-11.86,12.53,-12.09,15.1506,2.8195999999999994,144.0,29.0,1970.0,1533.0,0.0,14825,7850,1300,4625.0,0.0,27.02,90.8,91.02,104.12,520.0,0.0,0.0,1.0
2006,9,14,22,45,15.95,-12.27,12.58,-12.13,12.76,-12.58,12.17,-11.86,15.1506,2.8195999999999994,112.0,1350.0,1226.0,1494.0,0.0,8300,2100,1350,2800.0,0.0,28.02,85.15,90.09,104.12,520.0,0.0,0.0,1.0
2006,9,14,23,0,15.9,-12.31,12.17,-11.91,11.5,-8.27,12.8,-12.09,12.85,-12.67,115.0,1239.0,1420.0,583.0,759.0,11125,3250,1600,225.0,1850.0,26.17,82.02,82.97,104.04,182.46,0.0,0.0,1.0
2006,9,14,23,15,15.95,-12.35,16.26,-12.53,11.73,-11.95,12.85,-12.13,12.85,-12.71,151.0,224.0,1816.0,1929.0,1018.0,26800,200,4050,1875.0,550.0,28.28,40.02,80.06,83.24,120.0,0.0,0.0,1.0
2006,9,14,23,30,15.9,-12.35,11.55,-8.36,12.85,-12.18,12.89,-12.76,11.91,-12.13,163.0,1188.0,1271.0,1455.0,927.0,1900,4225,1600,600.0,5175.0,26.31,80.16,82.86,113.11,178.91,0.0,0.0,1.0
2006,9,14,23,45,15.9,-12.35,11.55,-8.4,12.94,-12.85,11.91,-12.22,12.85,-12.22,184.0,1654.0,1307.0,1534.0,766.0,1900,5000,700,475.0,4800.0,26.31,80.22,81.93,113.28,177.49,0.0,0.0,1.0
2006,9,15,0,0,11.59,-8.45,15.95,-12.35,12.89,-12.31,15.1506,2.8195999999999994,15.1506,2.8195999999999994,226.0,952.0,114.0,0.0,0.0,7025,7125,4225,0.0,0.0,28.28,79.51,175.36,520.0,520.0,0.0,0.0,1.0
2006,9,15,0,15,16.13,-12.89,15.99,-12.4,11.59,-8.54,13.21,-11.95,15.1506,2.8195999999999994,350.0,284.0,1299.0,388.0,0.0,550,1425,9075,3350.0,0.0,30.41,40.5,67.12,173.25,520.0,0.0,0.0,0.0
2006,9,15,0,30,16.13,-12.89,11.55,-8.76,13.25,-12.0,15.1506,2.8195999999999994,15.1506,2.8195999999999994,314.0,460.0,377.0,0.0,0.0,2375,10000,1325,0.0,0.0,40.5,66.03,168.51,520.0,520.0,0.0,0.0,0.0
2006,9,15,0,45,16.17,-12.94,13.25,-12.04,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,368.0,803.0,0.0,0.0,0.0,2050,9850,0,0.0,0.0,42.72,66.01,520.0,520.0,520.0,0.0,0.0,0.0
2006,9,15,1,0,16.17,-12.94,13.3,-12.13,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,388.0,622.0,0.0,0.0,0.0,575,9650,0,0.0,0.0,42.72,64.03,520.0,520.0,520.0,0.0,0.0,0.0
2006,9,15,1,15,12.98,-12.62,13.3,-12.18,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,438.0,334.0,0.0,0.0,0.0,8175,225,0,0.0,0.0,64.12,78.59,520.0,520.0,520.0,0.0,0.0,0.0
2006,9,15,15,45,12.26,-9.97,17.79,-12.76,11.91,-11.5,15.1506,2.8195999999999994,15.1506,2.8195999999999994,66.0,283.0,44.0,0.0,0.0,4925,4000,4000,0.0,0.0,91.92,114.27,122.64,520.0,520.0,0.0,0.0,0.0
2006,9,15,16,0,14.42,-3.46,12.26,-10.02,17.03,-12.49,17.79,-12.71,11.86,-11.55,122.0,130.0,227.0,71.0,44.0,4575,11075,350,6275.0,6275.0,65.28,91.66,115.97,122.07,305.87,0.0,0.0,0.0
2006,9,15,16,15,17.07,-12.49,14.47,-3.51,12.31,-10.02,17.79,-12.71,12.04,-11.77,62.0,192.0,258.0,84.0,82.0,375,4100,1075,7150.0,7150.0,66.27,91.66,109.29,120.43,304.72,0.0,0.0,0.0
2006,9,15,16,30,12.35,-10.06,17.07,-12.49,14.51,-3.55,17.79,-12.76,12.0,-11.82,77.0,309.0,346.0,65.0,113.0,8175,4975,2825,8175.0,8175.0,66.27,91.92,110.16,118.46,302.66,0.0,0.0,0.0
2006,9,15,16,45,15.23,-10.38,17.07,-12.49,14.51,-3.6,11.95,-11.86,17.79,-12.71,68.0,76.0,654.0,368.0,137.0,9200,9200,6200,4875.0,8375.0,63.13,66.27,91.66,112.11,300.67,0.0,0.0,0.0
2006,9,15,17,0,15.45,-10.33,14.51,-3.69,17.03,-12.4,12.0,-11.91,17.83,-12.76,347.0,100.0,504.0,456.0,170.0,2875,9925,7775,6900.0,10250.0,65.07,66.1,92.91,110.04,297.67,0.0,0.0,0.0
2006,9,15,17,15,15.5,-10.33,14.51,-3.78,12.04,-12.0,17.92,-12.8,17.03,-12.35,728.0,102.0,488.0,467.0,184.0,1225,11525,8575,7000.0,3000.0,65.01,66.29,97.02,109.0,294.68,0.0,0.0,0.0
2006,9,15,17,30,16.35,-3.73,15.5,-10.33,14.47,-3.87,12.08,-12.04,17.74,-12.71,114.0,567.0,561.0,240.0,98.0,12350,6925,7200,7875.0,12350.0,66.29,89.68,107.0,291.76,300.24,0.0,0.0,0.0
2006,9,15,17,45,16.35,-3.73,15.54,-10.33,14.47,-3.91,12.08,-12.04,17.74,-12.71,168.0,627.0,623.0,228.0,125.0,2875,5350,7750,8225.0,19875.0,66.71,89.68,107.0,289.76,300.24,0.0,0.0,0.0
2006,9,15,18,0,15.5,-10.33,10.92,-4.76,14.47,-4.0,12.13,-12.09,17.7,-12.71,125.0,1011.0,539.0,259.0,129.0,23275,4875,9325,6250.0,2525.0,66.29,88.68,105.04,286.77,295.2,0.0,0.0,0.0
2006,9,15,18,15,15.5,-10.33,10.96,-4.9,14.51,-4.09,12.22,-12.09,17.7,-12.71,123.0,1226.0,526.0,220.0,124.0,26375,4050,10325,6675.0,26375.0,66.29,88.68,102.04,283.71,289.87,0.0,0.0,0.0
2006,9,15,18,30,11.01,-4.81,10.96,-5.03,12.26,-12.31,17.65,-12.62,14.56,-4.14,829.0,457.0,2925.0,106.0,69.0,3025,9825,5825,28175.0,9150.0,86.47,101.6,281.58,286.06,291.98,0.0,0.0,0.0
2006,9,15,18,45,10.83,-5.12,12.22,-12.35,17.61,-12.58,16.35,-3.91,14.56,-4.27,1295.0,593.0,2728.0,218.0,2587.0,400,10250,4825,1500.0,6875.0,85.29,102.7,276.59,285.57,294.31,0.0,0.0,0.0
2006,9,15,19,0,10.78,-5.17,12.26,-12.4,15.54,-3.69,16.35,-4.0,14.6,-4.32,400.0,3055.0,157.0,2916.0,2603.0,10450,3375,4400,6450.0,14850.0,101.97,275.52,284.93,290.35,298.43,0.0,0.0,0.0
2006,9,15,19,15,10.78,-5.17,12.26,-12.53,13.66,-3.78,15.5,-3.82,14.65,-4.4,508.0,16486.0,245.0,13866.0,3812.0,9775,1950,7800,16000.0,24450.0,102.59,272.41,284.93,293.38,297.24,0.0,0.0,0.0
2006,9,15,19,30,10.78,-5.21,12.22,-12.58,16.4,-4.09,15.45,-4.0,14.69,-4.45,563.0,14244.0,330.0,13522.0,10515.0,9050,475,1250,18200.0,1625.0,103.94,270.31,284.08,287.29,287.7,0.0,0.0,0.0
2006,9,15,19,45,10.74,-5.26,12.35,-12.85,13.75,-4.09,14.42,-4.14,15.41,-4.14,457.0,10031.0,16276.0,231.0,4546.0,10125,5300,19400,2850.0,5300.0,102.2,281.94,282.26,283.48,285.89,0.0,0.0,0.0
2006,9,15,20,0,10.74,-5.35,12.35,-12.85,14.73,-3.78,14.56,-4.27,13.93,-4.09,474.0,10898.0,278.0,11107.0,9009.0,9300,275,10825,4650.0,4250.0,102.2,276.59,280.96,284.82,294.24,0.0,0.0,0.0
2006,9,15,20,15,10.65,-5.53,12.44,-12.85,15.36,-4.4,14.42,-4.0,13.93,-4.18,368.0,8660.0,338.0,13832.0,12174.0,9250,24575,10525,3900.0,3800.0,99.33,272.18,276.83,281.85,286.92,0.0,0.0,0.0
2006,9,15,20,30,10.6,-5.62,12.44,-12.89,15.23,-4.45,14.51,-4.18,13.93,-4.27,492.0,12046.0,413.0,16817.0,12749.0,9825,28025,10125,3450.0,4950.0,99.62,271.05,274.93,278.88,280.71,0.0,0.0,0.0
2006,9,15,20,45,10.69,-5.62,12.44,-12.98,15.59,-4.67,14.47,-4.32,13.93,-4.36,444.0,16016.0,410.0,18805.0,18976.0,11325,28500,10825,9250.0,2725.0,100.9,263.62,273.22,275.8,275.91,0.0,0.0,0.0
2006,9,15,21,0,10.65,-5.8,14.47,-4.49,13.79,-4.54,15.54,-4.81,13.3,-4.23,13557.0,232.0,11535.0,13511.0,15189.0,29100,11325,7800,2375.0,7100.0,258.5,268.65,268.82,269.78,283.85,0.0,0.0,0.0
2006,9,15,21,15,10.69,-5.84,14.42,-4.63,14.73,-3.73,15.5,-4.9,13.39,-4.18,15008.0,13096.0,476.0,18495.0,13772.0,31050,25975,11725,25975.0,2625.0,255.44,265.0,266.67,285.17,296.24,0.0,0.0,0.0
2006,9,15,21,30,10.74,-5.89,12.17,-12.89,14.42,-4.72,14.82,-4.23,15.36,-4.99,621.0,16805.0,7962.0,212.0,12790.0,2825,15100,9400,12025.0,1525.0,108.52,252.2,261.02,264.46,278.15,0.0,0.0,0.0
2006,9,15,21,45,10.78,-6.07,15.36,-5.08,13.43,-4.32,14.47,-4.9,14.38,-4.14,4806.0,14180.0,465.0,8827.0,14851.0,33175,26300,11500,26300.0,900.0,248.16,254.87,258.43,280.07,282.02,0.0,0.0,0.0
2006,9,15,22,0,10.78,-6.16,14.42,-4.14,14.38,-4.94,15.32,-5.21,13.48,-4.32,11442.0,10686.0,531.0,16204.0,9731.0,12725,9125,10625,16500.0,1100.0,244.13,253.24,256.01,279.66,281.94,0.0,0.0,0.0
2006,9,15,22,15,10.78,-6.16,16.17,-4.27,13.57,-4.32,14.47,-5.08,15.36,-5.3,17302.0,17239.0,514.0,14452.0,14024.0,12300,8200,11675,14750.0,10625.0,241.21,248.89,256.01,279.08,280.59,0.0,0.0,0.0
2006,9,15,22,30,10.83,-6.2,15.54,-5.44,14.51,-5.21,13.61,-4.67,15.95,-4.99,7071.0,7801.0,416.0,7861.0,7829.0,9275,5775,12225,1100.0,14550.0,236.54,243.82,253.21,253.78,265.94,0.0,0.0,0.0
2006,9,15,22,45,10.87,-6.25,15.59,-5.48,16.35,-4.23,13.7,-4.76,15.68,-4.63,4943.0,269.0,8831.0,10022.0,7487.0,15925,12275,14100,2300.0,2625.0,234.62,251.01,262.43,265.83,283.44,0.0,0.0,0.0
2006,9,15,23,0,10.87,-6.29,15.77,-5.66,15.63,-4.72,14.87,-5.3,13.84,-4.81,6407.0,9317.0,494.0,10424.0,6463.0,6675,7075,11300,11550.0,3575.0,229.26,240.1,250.2,260.57,261.69,0.0,0.0,0.0
2006,9,15,23,15,10.92,-6.34,13.88,-4.85,14.73,-4.81,14.65,-5.57,15.77,-5.75,7721.0,7701.0,433.0,6538.0,6373.0,7625,7575,11250,625.0,8550.0,226.28,230.49,247.41,257.28,258.44,0.0,0.0,0.0
2006,9,15,23,30,10.96,-6.43,14.6,-5.71,13.97,-4.9,14.82,-5.17,15.45,-5.84,15067.0,9867.0,321.0,13522.0,9879.0,7125,5825,10625,1925.0,8600.0,222.38,225.64,244.4,245.17,256.98,0.0,0.0,0.0
2006,9,15,23,45,10.96,-6.52,15.41,-5.93,15.0,-5.57,16.04,-5.71,14.65,-5.84,10626.0,18530.0,13390.0,11715.0,9872.0,3250,6725,475,350.0,9975.0,218.28,221.51,229.39,231.02,242.0,0.0,0.0,0.0
2006,9,16,0,0,11.05,-6.56,14.69,-5.98,16.08,-4.9,14.96,-4.81,15.36,-6.07,17391.0,12319.0,2143.0,16802.0,16640.0,2750,8700,9325,4425.0,2250.0,214.23,216.45,238.6,258.03,258.38,0.0,0.0,0.0
2006,9,16,0,15,16.13,-5.08,15.72,-5.26,10.83,-7.05,14.91,-4.94,14.65,-6.16,17281.0,10662.0,9349.0,4247.0,12009.0,12600,7575,150,375.0,2125.0,210.54,229.63,243.0,251.59,253.07,0.0,0.0,0.0
2006,9,16,0,30,10.83,-7.23,14.91,-4.94,11.23,-6.74,15.95,-5.3,14.65,-6.29,15821.0,8321.0,12034.0,13080.0,11830.0,13450,3875,2850,475.0,1625.0,205.55,225.14,229.61,242.86,253.07,0.0,0.0,0.0
2006,9,16,0,45,10.87,-7.28,14.15,-5.08,11.28,-6.83,15.05,-4.94,14.73,-6.38,18135.0,8084.0,10031.0,9451.0,15818.0,12325,3400,2650,175.0,1250.0,202.36,222.32,226.6,249.06,253.0,0.0,0.0,0.0
2006,9,16,1,0,10.96,-7.37,11.32,-6.88,12.89,-5.3,15.14,-4.9,14.65,-6.7,16176.0,7121.0,11061.0,12917.0,13659.0,11525,3175,2950,5825.0,550.0,191.59,218.08,223.81,250.15,255.01,0.0,0.0,0.0
2006,9,16,1,15,14.69,-6.79,12.8,-5.21,11.32,-6.97,10.96,-7.46,11.23,-6.38,4197.0,9352.0,9318.0,10347.0,8028.0,8925,3975,4075,27000.0,5950.0,187.52,215.86,221.4,240.21,253.93,0.0,0.0,0.0
2006,9,16,1,30,11.01,-7.5,15.0,-6.34,11.32,-7.05,13.12,-6.92,14.82,-6.79,16431.0,16298.0,12196.0,6696.0,14220.0,6200,525,450,5200.0,33625.0,188.22,193.71,204.02,213.71,219.01,0.0,0.0,0.0
2006,9,16,1,45,11.32,-7.1,14.78,-6.97,11.91,-6.29,12.49,-6.11,11.01,-7.64,11774.0,16477.0,10691.0,14920.0,12579.0,4875,6700,25600,1900.0,5125.0,181.33,210.11,217.42,227.95,230.97,0.0,0.0,0.0
2006,9,16,2,0,14.78,-7.1,10.96,-7.82,11.86,-6.29,12.58,-6.11,12.26,-6.56,4014.0,7335.0,13614.0,12531.0,8693.0,3975,35425,2650,1425.0,1100.0,176.34,206.48,216.91,226.77,231.95,0.0,0.0,0.0
2006,9,16,2,15,15.0,-7.37,12.67,-6.16,12.4,-6.61,10.96,-7.91,10.56,-8.04,1077.0,7745.0,10977.0,6465.0,3804.0,5950,31025,225,2100.0,1450.0,167.03,204.36,211.29,213.32,223.77,0.0,0.0,0.0
2006,9,16,2,30,15.0,-7.46,11.91,-5.8,11.19,-7.5,10.11,-7.55,12.71,-6.2,8375.0,9400.0,11660.0,11027.0,9242.0,7600,38175,175,5475.0,5775.0,164.03,209.78,222.09,234.52,246.87,0.0,0.0,0.0
2006,9,16,2,45,15.05,-7.5,11.19,-7.68,12.31,-4.23,11.95,-4.94,12.0,-5.84,540.0,5083.0,8146.0,7488.0,6552.0,7900,50550,50550,1400.0,6650.0,163.01,204.56,243.73,273.13,292.55,0.0,0.0,0.0
2006,9,16,3,0,15.05,-7.55,11.14,-7.77,10.47,-8.22,12.0,-5.93,10.06,-7.86,389.0,4390.0,7856.0,11142.0,8439.0,7525,40975,3250,19350.0,7425.0,161.01,203.73,209.9,228.95,241.05,0.0,0.0,0.0
2006,9,16,3,15,15.05,-7.5,10.11,-7.95,12.0,-6.02,11.19,-7.05,10.51,-8.31,424.0,8795.0,8113.0,1267.0,7778.0,8225,2900,39475,23775.0,6700.0,163.01,206.47,222.08,225.67,238.38,0.0,0.0,0.0
2006,9,16,3,30,15.09,-7.5,14.69,-8.0,10.56,-8.58,11.14,-7.1,10.51,-8.4,788.0,687.0,6586.0,10859.0,8180.0,4300,3250,825,825.0,38075.0,145.67,163.0,199.61,204.62,221.14,0.0,0.0,0.0
2006,9,16,3,45,14.65,-8.04,15.09,-7.55,11.86,-6.16,11.82,-7.64,15.1506,2.8195999999999994,474.0,630.0,9241.0,6544.0,0.0,5125,3500,34575,3750.0,0.0,143.89,161.0,192.2,236.32,520.0,0.0,0.0,0.0
2006,9,16,4,0,14.65,-8.13,15.14,-7.5,11.05,-7.28,10.11,-7.73,11.77,-7.77,580.0,704.0,9892.0,5743.0,5771.0,4950,3750,12800,16550.0,35400.0,140.91,163.01,189.45,219.1,230.72,0.0,0.0,0.0
2006,9,16,4,15,14.51,-8.27,15.14,-7.46,11.82,-7.91,11.95,-7.05,10.15,-7.73,437.0,577.0,4174.0,5123.0,7091.0,2900,4175,13575,15750.0,39750.0,136.62,164.01,184.91,207.23,229.84,0.0,0.0,0.0
2006,9,16,4,30,15.18,-7.5,10.78,-8.9,11.68,-8.4,11.23,-7.14,11.91,-7.19,769.0,7311.0,1045.0,10077.0,10023.0,3025,34425,34425,4550.0,6175.0,163.03,174.0,186.7,203.58,218.49,0.0,0.0,0.0
2006,9,16,4,45,15.23,-7.5,11.64,-8.54,10.15,-8.85,11.91,-7.37,11.32,-7.55,874.0,4651.0,6269.0,6777.0,5011.0,1750,12950,3325,4000.0,38800.0,163.08,171.83,197.77,205.0,205.64,0.0,0.0,0.0
2006,9,16,5,0,11.95,-7.46,11.68,-8.54,11.32,-7.64,10.02,-8.94,11.32,-7.14,6303.0,3794.0,7666.0,8903.0,9041.0,14400,525,6050,25075.0,150.0,170.41,194.73,202.73,208.39,216.63,0.0,0.0,0.0
2006,9,16,5,15,10.24,-7.77,11.68,-8.54,11.32,-7.64,15.1506,2.8195999999999994,15.1506,2.8195999999999994,6375.0,7783.0,4873.0,0.0,0.0,18800,6800,17275,0.0,0.0,170.41,202.73,226.26,520.0,520.0,0.0,0.0,0.0
2006,9,16,5,30,10.24,-7.73,10.78,-9.66,12.13,-9.44,11.32,-7.64,12.0,-8.63,6855.0,10044.0,6750.0,7211.0,6453.0,1425,22025,1425,6300.0,5525.0,138.29,161.38,172.65,202.73,227.56,0.0,0.0,0.0
2006,9,16,5,45,10.78,-9.66,12.13,-9.44,11.5,-8.99,12.17,-8.76,11.37,-7.64,7069.0,8359.0,7557.0,6961.0,8414.0,2400,19350,250,2800.0,5750.0,138.29,153.64,164.78,172.65,201.42,0.0,0.0,0.0
2006,9,16,6,0,10.83,-9.75,11.46,-7.64,12.17,-9.48,12.08,-8.94,11.64,-9.03,9441.0,9492.0,9531.0,6943.0,7737.0,3500,19825,19825,4550.0,4525.0,136.12,151.33,160.31,169.5,199.48,0.0,0.0,0.0
2006,9,16,6,15,10.69,-9.66,12.17,-9.48,11.46,-7.68,15.1506,2.8195999999999994,15.1506,2.8195999999999994,9480.0,7739.0,9939.0,0.0,0.0,24675,5650,2875,0.0,0.0,136.12,175.32,198.72,520.0,520.0,0.0,0.0,0.0
2006,9,16,6,30,12.17,-9.57,10.69,-9.75,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,3326.0,7070.0,0.0,0.0,0.0,26725,6650,0,0.0,0.0,134.32,173.97,520.0,520.0,520.0,0.0,0.0,0.0
2006,9,16,6,45,12.17,-9.57,10.74,-9.93,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,3407.0,10109.0,0.0,0.0,0.0,25525,10200,0,0.0,0.0,134.32,169.58,520.0,520.0,520.0,0.0,0.0,0.0
