year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5,Cb_Dakar_t1,Cb_Dakar_t3,Cb_Dakar_t6
2007,7,25,2,0,16.31,-11.68,13.75,-14.74,13.21,-11.14,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,519.0,282.0,1515.0,0.0,0.0,2975,6575.0,17900.0,0.0,0.0,94.58,208.52,217.59,520.0,520.0,0.0,0.0,0.0
2007,7,25,2,15,16.35,-11.32,13.79,-14.78,13.25,-11.23,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,618.0,727.0,268.0,0.0,0.0,2325,19225.0,9500.0,0.0,0.0,92.97,214.44,220.33,520.0,520.0,0.0,0.0,0.0
2007,7,25,2,30,16.31,-11.95,13.84,-14.83,13.34,-10.78,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,575.0,449.0,1258.0,0.0,0.0,1375,12025.0,19350.0,0.0,0.0,91.39,199.9,229.26,520.0,520.0,0.0,0.0,0.0
2007,7,25,2,45,16.26,-12.0,13.39,-10.78,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,493.0,737.0,0.0,0.0,0.0,15650,20275.0,0.0,0.0,0.0,197.41,229.07,520.0,520.0,520.0,0.0,0.0,0.0
2007,7,25,3,0,16.49,-11.23,16.26,-12.04,13.25,-11.77,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,937.0,612.0,592.0,0.0,0.0,22075,10725.0,5600.0,0.0,0.0,195.97,196.45,225.57,520.0,520.0,0.0,0.0,0.0
2007,7,25,3,15,10.6,-15.68,16.13,-12.04,16.44,-11.23,13.61,-10.65,14.716677,-2.4676860000000005,138.0,350.0,663.0,957.0,0.0,575,500.0,2675.0,24075.0,0.0,151.49,194.1,225.28,232.65,520.0,0.0,0.0,0.0
2007,7,25,3,30,10.6,-15.77,16.13,-12.0,13.3,-11.95,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,152.0,1138.0,612.0,0.0,0.0,1475,27900.0,18400.0,0.0,0.0,150.53,189.66,196.02,520.0,520.0,0.0,0.0,0.0
2007,7,25,3,45,10.6,-15.81,10.2,-17.16,16.13,-12.0,13.75,-10.56,14.716677,-2.4676860000000005,168.0,200.0,695.0,906.0,0.0,1025,275.0,23500.0,29125.0,0.0,149.91,158.01,196.02,234.92,520.0,0.0,0.0,0.0
2007,7,25,4,0,10.56,-15.9,10.2,-17.21,16.26,-11.86,13.84,-10.78,14.716677,-2.4676860000000005,155.0,275.0,1017.0,1207.0,0.0,575,450.0,30875.0,27900.0,0.0,150.96,158.03,202.2,227.61,520.0,0.0,0.0,0.0
2007,7,25,4,15,16.4,-12.85,15.9,-12.04,13.21,-12.13,13.88,-10.96,14.716677,-2.4676860000000005,814.0,1418.0,1267.0,1515.0,0.0,6050,11825.0,25225.0,14375.0,0.0,171.23,184.62,192.34,221.42,520.0,0.0,0.0,0.0
2007,7,25,4,30,16.85,-12.44,13.21,-12.18,16.49,-11.73,16.44,-12.98,16.67,-12.62,1367.0,1078.0,1529.0,18.0,1343.0,8450,6075.0,8450.0,4625.0,23150.0,168.24,182.69,183.31,190.79,209.35,0.0,0.0,0.0
2007,7,25,4,45,16.89,-12.53,13.84,-11.37,13.21,-12.27,16.44,-13.07,16.85,-12.58,1518.0,1400.0,1745.0,295.0,447.0,7325,3950.0,375.0,375.0,13450.0,165.46,179.81,187.54,188.86,206.9,0.0,0.0,0.0
2007,7,25,5,0,13.21,-12.4,15.72,-12.04,16.17,-13.12,16.89,-12.58,13.84,-11.5,1020.0,351.0,1202.0,496.0,1546.0,6925,2725.0,375.0,25200.0,11450.0,160.03,175.28,187.95,189.84,202.81,0.0,0.0,0.0
2007,7,25,5,15,16.26,-13.21,14.29,-10.56,15.72,-12.13,13.84,-11.59,14.716677,-2.4676860000000005,30.0,1356.0,1562.0,494.0,0.0,9775,25325.0,7000.0,7250.0,0.0,157.31,186.9,199.83,234.31,520.0,0.0,0.0,0.0
2007,7,25,5,30,13.88,-11.68,15.63,-13.03,16.26,-13.3,14.38,-10.56,15.72,-12.22,1314.0,1255.0,1520.0,1107.0,1488.0,5450,450.0,23525.0,6550.0,9675.0,155.44,155.98,183.97,196.73,235.14,0.0,0.0,0.0
2007,7,25,5,45,13.88,-11.73,15.72,-12.27,10.11,-14.69,16.76,-12.98,15.81,-13.21,2104.0,1918.0,1721.0,1453.0,803.0,7200,300.0,1100.0,17750.0,5900.0,152.61,173.57,180.25,182.99,194.74,0.0,0.0,0.0
2007,7,25,6,0,16.35,-13.39,10.15,-14.78,15.72,-12.31,15.81,-13.3,16.71,-13.07,2137.0,951.0,2196.0,1157.0,1783.0,6125,6125.0,475.0,3375.0,8200.0,149.72,153.77,170.0,177.99,181.03,0.0,0.0,0.0
2007,7,25,6,15,10.33,-17.39,10.2,-14.83,15.77,-13.34,16.76,-13.21,15.72,-12.31,1311.0,669.0,1580.0,1039.0,1901.0,5900,750.0,400.0,5575.0,5800.0,147.26,153.26,165.92,175.31,181.03,0.0,0.0,1.0
2007,7,25,6,30,10.24,-14.87,10.33,-17.48,15.68,-12.27,15.81,-13.39,16.26,-12.62,2691.0,670.0,101.0,2949.0,2640.0,6450,950.0,15575.0,400.0,3775.0,146.84,153.47,173.53,177.41,182.78,0.0,0.0,1.0
2007,7,25,6,45,10.24,-14.92,14.24,-11.37,16.85,-11.28,15.81,-13.34,15.68,-12.27,2023.0,1035.0,2748.0,1221.0,1962.0,7150,8725.0,2725.0,275.0,6625.0,147.8,173.09,182.78,206.41,228.37,0.0,0.0,1.0
2007,7,25,7,0,10.24,-14.83,14.65,-10.6,15.68,-12.31,15.81,-13.39,16.89,-11.32,2873.0,319.0,2575.0,2905.0,837.0,7325,9850.0,1200.0,7575.0,11075.0,146.84,174.41,180.83,228.12,234.0,0.0,0.0,1.0
2007,7,25,7,15,16.94,-11.37,10.29,-14.87,15.5,-13.21,15.86,-12.27,16.17,-12.85,2248.0,2510.0,1478.0,2351.0,867.0,5900,700.0,8775.0,3075.0,7650.0,149.05,168.87,172.18,184.09,226.59,0.0,0.0,1.0
2007,7,25,7,30,10.29,-14.92,15.5,-13.25,16.13,-12.94,15.9,-13.48,16.31,-13.57,2837.0,2047.0,3069.0,2745.0,804.0,325,1500.0,1300.0,500.0,6800.0,144.84,147.09,147.85,165.39,171.29,0.0,0.0,1.0
2007,7,25,7,45,14.56,-11.14,10.33,-14.96,16.94,-11.41,16.26,-13.61,15.9,-12.22,2240.0,1529.0,2904.0,1239.0,2059.0,3825,5475.0,3250.0,4375.0,7250.0,145.23,169.06,186.51,215.01,225.66,0.0,0.0,1.0
2007,7,25,8,0,15.54,-12.67,14.6,-11.14,10.29,-14.96,16.35,-12.18,16.26,-13.61,2308.0,923.0,1431.0,1694.0,1386.0,6650,3050.0,5400.0,700.0,2575.0,145.23,166.9,170.86,192.59,215.0,0.0,0.0,0.0
2007,7,25,8,15,15.18,-10.15,16.98,-11.46,14.6,-11.14,10.29,-15.05,15.54,-12.76,2220.0,1474.0,1369.0,966.0,885.0,11525,4400.0,775.0,5075.0,11450.0,164.15,169.58,215.0,224.15,250.8,0.0,0.0,1.0
2007,7,25,8,30,16.71,-13.61,14.56,-11.19,10.33,-15.23,15.59,-12.85,16.4,-13.16,18.0,2119.0,2683.0,1683.0,717.0,6425,8200.0,1150.0,2450.0,475.0,152.53,161.41,161.93,165.31,213.01,0.0,0.0,1.0
2007,7,25,8,45,10.24,-14.83,10.38,-15.32,15.86,-13.57,15.59,-12.89,16.35,-13.21,2097.0,2542.0,2131.0,1241.0,250.0,2925,925.0,1575.0,2375.0,350.0,141.38,159.7,160.43,163.23,174.41,0.0,0.0,1.0
2007,7,25,9,0,15.81,-13.57,10.24,-14.87,10.38,-15.41,15.59,-12.89,16.31,-13.39,15.0,2536.0,2010.0,1018.0,24.0,2825,1075.0,425.0,550.0,7550.0,139.84,153.39,160.43,161.76,173.53,0.0,0.0,1.0
2007,7,25,9,15,15.36,-10.6,16.17,-13.43,10.56,-15.09,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,2082.0,2185.0,702.0,0.0,0.0,3525,3750.0,5400.0,0.0,0.0,149.7,160.11,236.43,520.0,520.0,0.0,0.0,1.0
2007,7,25,9,30,15.36,-10.65,10.56,-15.23,10.2,-15.05,16.22,-13.52,14.716677,-2.4676860000000005,2215.0,1706.0,2095.0,677.0,0.0,3975,3025.0,650.0,3225.0,0.0,147.63,157.99,172.31,234.45,520.0,0.0,0.0,1.0
2007,7,25,9,45,15.36,-10.69,10.15,-15.14,10.56,-15.32,16.22,-13.57,14.716677,-2.4676860000000005,2459.0,1847.0,811.0,514.0,0.0,4625,2025.0,400.0,2225.0,0.0,146.7,156.78,172.54,233.45,520.0,0.0,0.0,1.0
2007,7,25,14,30,13.48,-15.54,13.52,-16.26,12.94,-15.27,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,4473.0,3605.0,4787.0,0.0,0.0,3075,475.0,1525.0,0.0,0.0,54.49,73.5,91.44,520.0,520.0,0.0,1.0,0.0
2007,7,25,14,45,15.95,-11.86,12.98,-15.36,13.57,-16.4,13.52,-15.63,14.716677,-2.4676860000000005,3088.0,3656.0,2349.0,122.0,0.0,4200,550.0,3675.0,8075.0,0.0,51.09,70.46,88.53,198.41,520.0,0.0,1.0,0.0
2007,7,25,15,0,15.99,-11.95,13.61,-16.53,13.57,-15.81,13.03,-15.5,14.716677,-2.4676860000000005,1198.0,1228.0,1809.0,165.0,0.0,2400,2850.0,1025.0,9175.0,0.0,46.4,64.4,84.22,195.97,520.0,0.0,1.0,0.0
2007,7,25,15,15,13.03,-15.68,16.04,-12.04,13.66,-16.71,13.61,-15.99,14.716677,-2.4676860000000005,500.0,746.0,48.0,153.0,0.0,950,2875.0,3875.0,14500.0,0.0,42.19,59.03,79.93,193.31,520.0,1.0,1.0,0.0
2007,7,25,15,30,13.66,-16.08,16.08,-12.13,12.98,-15.77,13.07,-14.87,14.716677,-2.4676860000000005,71.0,1039.0,1235.0,216.0,0.0,5600,6125.0,1300.0,3575.0,0.0,56.08,78.64,99.57,190.94,520.0,1.0,1.0,0.0
2007,7,25,15,45,16.08,-12.18,13.7,-16.22,13.12,-15.0,12.98,-15.9,13.34,-15.63,1339.0,2258.0,1760.0,1634.0,306.0,5025,275.0,1800.0,2650.0,2700.0,51.74,74.03,76.06,95.69,189.97,1.0,1.0,0.0
2007,7,25,16,0,16.04,-12.18,13.12,-15.14,13.88,-16.04,12.8,-16.31,14.716677,-2.4676860000000005,2166.0,2354.0,1784.0,98.0,0.0,8500,1675.0,1975.0,10275.0,0.0,53.34,73.36,91.61,188.48,520.0,1.0,1.0,0.0
2007,7,25,16,15,14.87,-17.03,12.85,-16.4,13.93,-16.13,13.16,-15.23,14.716677,-2.4676860000000005,77.0,1637.0,1343.0,1641.0,0.0,8300,11925.0,3375.0,2350.0,0.0,16.16,50.25,71.11,88.01,520.0,1.0,1.0,0.0
2007,7,25,16,30,13.25,-15.81,13.16,-15.36,14.91,-16.85,12.85,-16.49,13.97,-16.04,183.0,2101.0,1657.0,9.0,29.0,16425,14925.0,3725.0,7775.0,7775.0,23.41,51.88,69.86,71.42,84.65,1.0,0.0,0.0
2007,7,25,16,45,14.96,-16.8,13.66,-14.96,14.06,-15.9,13.16,-15.5,12.89,-16.58,234.0,1951.0,2322.0,2115.0,1288.0,250,16175.0,3350.0,950.0,1800.0,25.08,55.15,66.85,80.92,88.24,1.0,1.0,0.0
2007,7,25,17,0,14.87,-16.62,14.02,-15.99,13.21,-16.08,13.16,-15.63,12.85,-16.76,349.0,501.0,1314.0,1980.0,1514.0,9325,18325.0,450.0,3275.0,1075.0,29.83,52.33,66.07,66.76,77.16,0.0,1.0,0.0
2007,7,25,17,15,14.96,-16.58,14.15,-16.04,12.85,-16.85,13.16,-15.77,14.716677,-2.4676860000000005,497.0,1565.0,2132.0,2260.0,0.0,11825,15400.0,2775.0,200.0,0.0,32.57,49.4,65.97,74.25,520.0,1.0,1.0,0.0
2007,7,25,17,30,14.33,-16.13,12.85,-16.98,15.09,-16.53,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,2787.0,2114.0,2693.0,0.0,0.0,13375,11175.0,350.0,0.0,0.0,36.25,45.61,64.94,520.0,520.0,1.0,1.0,0.0
2007,7,25,17,45,15.09,-16.4,14.11,-16.89,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,2893.0,2523.0,0.0,0.0,0.0,1575,25975.0,0.0,0.0,0.0,26.91,39.92,520.0,520.0,520.0,1.0,1.0,0.0
2007,7,25,18,0,13.48,-14.02,15.36,-17.39,14.51,-16.35,15.14,-16.35,14.11,-16.98,1239.0,2829.0,2073.0,2675.0,75.0,2650,1975.0,10025.0,10775.0,3675.0,23.54,25.0,37.48,42.15,120.21,1.0,1.0,0.0
2007,7,25,18,15,13.48,-14.11,14.51,-16.31,15.27,-17.21,14.11,-17.12,14.716677,-2.4676860000000005,2769.0,2255.0,907.0,121.0,0.0,1325,25625.0,25625.0,40075.0,0.0,22.36,22.83,38.47,117.39,520.0,1.0,0.0,0.0
2007,7,25,18,30,14.15,-17.21,13.52,-14.15,14.6,-16.31,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,784.0,1381.0,900.0,0.0,0.0,600,28175.0,2525.0,0.0,0.0,20.25,38.12,115.77,520.0,520.0,1.0,0.0,0.0
2007,7,25,18,45,12.98,-13.93,14.73,-16.31,14.65,-16.98,15.32,-17.34,15.59,-16.49,1898.0,2367.0,1722.0,2741.0,557.0,1100,4975.0,12475.0,4350.0,175.0,16.03,23.09,39.05,48.17,128.8,1.0,0.0,0.0
2007,7,25,19,0,15.63,-16.62,15.5,-17.3,14.69,-16.31,14.65,-17.12,14.716677,-2.4676860000000005,2808.0,2082.0,2675.0,1161.0,0.0,1575,3825.0,11550.0,3125.0,0.0,12.04,29.41,39.01,45.28,520.0,1.0,0.0,0.0
2007,7,25,19,15,14.56,-17.16,15.59,-17.3,15.68,-16.71,14.78,-16.26,14.716677,-2.4676860000000005,1623.0,1977.0,2946.0,2707.0,0.0,2550,2550.0,12925.0,1675.0,0.0,11.18,32.28,41.19,45.45,520.0,1.0,0.0,0.0
2007,7,25,19,30,15.14,-15.68,14.56,-17.25,15.72,-16.8,14.96,-16.22,15.63,-17.34,1668.0,2687.0,2498.0,2216.0,1555.0,625,1225.0,15425.0,150.0,2025.0,8.6,33.96,44.15,44.41,63.06,0.0,0.0,0.0
2007,7,25,19,45,14.6,-16.44,15.18,-15.81,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,1048.0,2489.0,0.0,0.0,0.0,22550,22550.0,0.0,0.0,0.0,34.13,59.77,520.0,520.0,520.0,1.0,0.0,0.0
2007,7,25,20,0,14.96,-14.33,14.6,-16.53,15.23,-15.86,15.27,-16.58,14.716677,-2.4676860000000005,1036.0,2625.0,2346.0,146.0,0.0,9475,6425.0,5750.0,7800.0,0.0,31.14,38.28,59.46,106.57,520.0,1.0,0.0,0.0
2007,7,25,20,15,15.9,-15.32,15.05,-14.38,14.6,-16.67,15.27,-15.9,15.36,-16.8,1296.0,2091.0,1724.0,213.0,227.0,8250,5375.0,5800.0,8325.0,2375.0,27.17,34.66,57.94,87.32,105.93,1.0,0.0,0.0
2007,7,25,20,30,15.05,-14.42,15.9,-15.32,15.36,-15.99,14.69,-16.76,15.45,-16.98,1258.0,2150.0,762.0,279.0,166.0,6150,4750.0,5425.0,375.0,15025.0,24.0,33.02,56.36,87.32,103.95,1.0,0.0,0.0
2007,7,25,20,45,15.45,-16.94,15.14,-14.56,15.63,-15.14,14.78,-16.8,15.41,-16.08,924.0,72.0,1848.0,401.0,234.0,5900,17775.0,4175.0,2625.0,17775.0,22.2,32.8,55.47,87.85,100.45,1.0,0.0,0.0
2007,7,25,21,0,15.68,-15.09,15.18,-14.6,15.45,-16.22,15.41,-16.94,14.82,-16.89,1666.0,1384.0,1329.0,569.0,858.0,6050,725.0,3650.0,7200.0,525.0,20.62,32.02,51.62,89.16,99.82,1.0,0.0,0.0
2007,7,25,21,15,15.5,-16.31,15.68,-15.05,14.91,-16.98,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,1106.0,148.0,620.0,0.0,0.0,6050,24125.0,17025.0,0.0,0.0,18.79,49.65,91.0,520.0,520.0,0.0,0.0,0.0
2007,7,25,21,30,14.96,-17.07,15.63,-14.56,15.54,-16.4,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,526.0,2266.0,2218.0,0.0,0.0,4475,1750.0,19250.0,0.0,0.0,16.64,49.2,106.57,520.0,520.0,0.0,0.0,0.0
2007,7,25,21,45,15.0,-17.21,15.59,-14.6,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,2003.0,2574.0,0.0,0.0,0.0,3500,21950.0,0.0,0.0,0.0,14.87,104.36,520.0,520.0,520.0,0.0,0.0,0.0
2007,7,25,22,0,15.09,-17.3,15.5,-14.6,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,1188.0,1225.0,0.0,0.0,0.0,1900,17450.0,0.0,0.0,0.0,15.65,102.2,520.0,520.0,520.0,0.0,0.0,0.0
2007,7,25,23,15,15.95,-14.47,15.41,-14.92,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,1223.0,913.0,0.0,0.0,0.0,12725,5625.0,0.0,0.0,0.0,91.76,113.32,520.0,520.0,520.0,0.0,0.0,0.0
2007,7,25,23,30,15.99,-14.51,15.45,-15.0,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,1451.0,1024.0,0.0,0.0,0.0,13425,850.0,0.0,0.0,0.0,89.49,113.22,520.0,520.0,520.0,0.0,0.0,0.0
2007,7,26,5,45,11.01,-8.27,13.21,-8.04,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,16930.0,12901.0,0.0,0.0,0.0,4450,4300.0,0.0,0.0,0.0,324.57,334.63,520.0,520.0,520.0,0.0,0.0,0.0
2007,7,26,6,0,11.64,-8.09,13.25,-8.22,10.96,-8.45,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,13339.0,18255.0,8516.0,0.0,0.0,4725,2950.0,625.0,0.0,0.0,318.49,329.85,333.62,520.0,520.0,0.0,0.0,0.0
2007,7,26,6,15,13.25,-8.31,10.92,-8.67,11.64,-8.27,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,10694.0,13640.0,17361.0,0.0,0.0,3350,2025.0,1175.0,0.0,0.0,314.53,323.29,327.93,520.0,520.0,0.0,0.0,0.0
2007,7,26,6,30,13.25,-8.27,10.87,-8.9,11.55,-8.49,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,18454.0,8510.0,19241.0,0.0,0.0,675,2650.0,175.0,0.0,0.0,316.39,316.51,321.34,520.0,520.0,0.0,0.0,0.0
2007,7,26,6,45,11.46,-8.22,10.38,-8.13,13.3,-8.45,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,15288.0,10767.0,11397.0,0.0,0.0,3025,1050.0,7675.0,0.0,0.0,310.28,330.82,347.56,520.0,520.0,0.0,0.0,0.0
2007,7,26,7,0,10.33,-8.31,13.3,-8.58,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,12625.0,9267.0,0.0,0.0,0.0,3950,5125.0,0.0,0.0,0.0,305.33,343.02,520.0,520.0,520.0,0.0,0.0,0.0
2007,7,26,7,15,10.29,-8.49,13.25,-8.67,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,11829.0,10353.0,0.0,0.0,0.0,3650,3200.0,0.0,0.0,0.0,302.67,337.2,520.0,520.0,520.0,0.0,0.0,0.0
2007,7,26,7,30,11.37,-8.13,10.24,-8.67,13.25,-8.81,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,12207.0,10718.0,9400.0,0.0,0.0,2300,475.0,2125.0,0.0,0.0,297.73,332.78,334.99,520.0,520.0,0.0,0.0,0.0
2007,7,26,8,0,13.25,-8.27,14.33,-8.27,11.91,-8.13,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,11389.0,6684.0,12528.0,0.0,0.0,250,2150.0,850.0,0.0,0.0,315.13,316.51,329.68,520.0,520.0,0.0,0.0,0.0
2007,7,26,8,15,11.86,-8.4,13.21,-8.45,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,16202.0,9151.0,0.0,0.0,0.0,2350,450.0,0.0,0.0,0.0,310.73,320.71,520.0,520.0,520.0,0.0,0.0,0.0
2007,7,26,8,30,11.82,-8.63,13.25,-8.63,14.65,-8.54,11.86,-8.58,14.716677,-2.4676860000000005,9899.0,13255.0,3613.0,15784.0,0.0,975,1475.0,275.0,275.0,0.0,303.66,306.01,313.7,314.99,520.0,0.0,0.0,0.0
2007,7,26,9,0,11.28,-8.27,11.82,-8.27,14.02,-8.94,16.13,-8.13,10.06,-8.58,6191.0,5331.0,10815.0,3748.0,15823.0,150,2700.0,8450.0,475.0,7775.0,290.69,326.08,326.5,331.34,338.24,0.0,0.0,0.0
2007,7,26,9,15,15.68,-8.09,11.23,-8.36,11.77,-8.4,10.02,-8.81,14.716677,-2.4676860000000005,10644.0,8824.0,10371.0,13353.0,0.0,1750,6225.0,3625.0,8875.0,0.0,321.62,325.23,328.9,332.18,520.0,0.0,0.0,0.0
2007,7,26,9,30,13.34,-8.18,13.21,-8.63,13.88,-8.31,13.16,-8.58,11.23,-8.45,9959.0,13139.0,10493.0,1931.0,14613.0,325,325.0,225.0,24000.0,5750.0,303.82,306.11,313.0,319.05,326.1,0.0,0.0,0.0
2007,7,26,9,45,13.34,-8.31,13.88,-8.45,15.63,-8.4,13.07,-8.67,12.44,-8.36,17179.0,11196.0,14799.0,9180.0,17907.0,10250,400.0,1000.0,10250.0,18000.0,303.66,309.01,314.19,315.09,317.97,0.0,0.0,0.0
2007,7,26,10,0,13.88,-8.63,12.4,-8.54,13.3,-8.4,11.1,-8.72,14.33,-8.49,4335.0,13568.0,9313.0,7225.0,11901.0,600,475.0,11650.0,6475.0,7200.0,302.04,307.13,311.27,311.66,318.69,0.0,0.0,0.0
2007,7,26,10,15,12.31,-8.67,13.3,-8.63,14.33,-8.63,11.05,-8.81,15.0,-8.18,14232.0,6019.0,5426.0,14254.0,16109.0,3775,7175.0,7700.0,7500.0,13700.0,302.13,303.51,307.85,316.71,319.35,0.0,0.0,0.0
2007,7,26,10,30,14.29,-8.72,13.3,-8.72,12.22,-8.85,14.91,-8.31,13.84,-8.99,16937.0,207.0,11123.0,13565.0,14159.0,1350,5375.0,23875.0,8400.0,16825.0,290.17,298.2,300.39,302.61,314.23,0.0,0.0,0.0
2007,7,26,10,45,14.87,-8.58,12.13,-8.99,14.29,-8.85,13.3,-8.94,13.79,-9.12,11601.0,8976.0,8769.0,5776.0,3970.0,8825,26925.0,8825.0,8325.0,17000.0,285.38,292.48,294.21,298.94,304.13,0.0,0.0,0.0
2007,7,26,11,0,14.29,-8.99,14.82,-8.76,13.75,-9.26,12.04,-9.17,13.25,-9.03,8146.0,2634.0,10734.0,9173.0,5666.0,10325,10325.0,6100.0,7650.0,16200.0,280.61,289.21,289.84,294.11,298.11,0.0,0.0,0.0
2007,7,26,11,15,11.95,-9.39,14.33,-9.17,13.16,-9.21,12.76,-8.94,13.7,-9.44,12796.0,9813.0,11645.0,53.0,12272.0,3650,5775.0,3475.0,6800.0,3675.0,274.75,283.14,284.43,286.84,296.0,0.0,0.0,0.0
2007,7,26,11,30,14.33,-9.3,11.91,-9.62,13.7,-9.62,12.71,-9.03,13.12,-9.44,7054.0,7831.0,159.0,6137.0,7227.0,3050,1100.0,17775.0,4950.0,8450.0,267.8,276.93,278.18,279.63,292.54,0.0,0.0,0.0
2007,7,26,11,45,13.07,-9.53,14.69,-9.03,11.82,-9.79,14.33,-9.44,13.7,-9.75,7775.0,25.0,7761.0,5291.0,361.0,2625,2275.0,5875.0,4025.0,11800.0,263.83,273.39,274.15,275.05,288.02,0.0,0.0,0.0
2007,7,26,12,0,11.73,-9.97,14.69,-9.12,14.29,-9.62,10.69,-9.66,13.7,-9.88,7098.0,4953.0,22.0,4812.0,5662.0,8075,8075.0,2050.0,10200.0,475.0,258.86,267.23,270.01,285.03,294.35,0.0,0.0,0.0
2007,7,26,12,15,12.31,-9.66,12.85,-9.66,13.7,-10.02,14.24,-9.79,11.73,-9.88,5397.0,6296.0,4529.0,7171.0,3450.0,1450,5250.0,4450.0,625.0,1300.0,253.9,261.28,269.98,273.34,274.24,0.0,0.0,0.0
2007,7,26,12,30,13.66,-10.15,14.2,-9.93,12.22,-9.84,12.8,-9.79,14.65,-9.3,3025.0,3984.0,5816.0,4350.0,6146.0,925,3400.0,3250.0,1150.0,6275.0,249.19,256.38,266.55,269.43,279.01,0.0,0.0,0.0
2007,7,26,12,45,12.22,-9.66,12.8,-9.93,13.66,-10.29,14.24,-9.57,12.17,-10.02,5913.0,5696.0,6947.0,6744.0,1236.0,450,2525.0,775.0,1025.0,1325.0,245.23,261.7,264.05,269.27,275.14,0.0,0.0,0.0
2007,7,26,13,0,14.65,-9.44,12.13,-9.75,12.8,-10.06,12.08,-10.15,13.66,-10.42,6360.0,5849.0,6286.0,5170.0,4883.0,525,1000.0,525.0,3925.0,4225.0,240.28,256.85,260.32,273.22,274.01,0.0,0.0,0.0
2007,7,26,13,15,12.35,-9.48,12.0,-10.29,14.6,-9.53,12.04,-9.84,14.716677,-2.4676860000000005,4816.0,5052.0,6148.0,4118.0,0.0,375,4300.0,4900.0,125.0,0.0,257.03,271.0,271.36,280.36,520.0,0.0,0.0,0.0
2007,7,26,13,30,11.95,-9.93,14.56,-9.57,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,2473.0,3784.0,0.0,0.0,0.0,5275,4475.0,0.0,0.0,0.0,268.96,269.0,520.0,520.0,520.0,0.0,0.0,0.0
2007,7,26,13,45,14.51,-9.66,11.86,-10.06,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,5945.0,5310.0,0.0,0.0,0.0,5650,4400.0,0.0,0.0,0.0,265.93,266.02,520.0,520.0,520.0,0.0,0.0,0.0
2007,7,26,14,0,14.47,-9.75,11.77,-10.15,11.46,-9.93,12.53,-9.3,14.716677,-2.4676860000000005,2831.0,4272.0,4671.0,6226.0,0.0,4950,5150.0,550.0,525.0,0.0,263.05,263.7,275.36,285.24,520.0,0.0,0.0,0.0
2007,7,26,14,15,12.49,-9.39,11.73,-10.29,11.37,-10.02,14.42,-10.06,14.716677,-2.4676860000000005,5985.0,3783.0,3924.0,3002.0,0.0,5075,3975.0,1975.0,800.0,0.0,252.07,259.46,272.95,281.89,520.0,0.0,0.0,0.0
2007,7,26,14,30,11.64,-10.42,14.38,-10.2,11.19,-9.97,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,3267.0,284.0,6291.0,0.0,0.0,4800,2900.0,2275.0,0.0,0.0,247.13,256.48,277.31,520.0,520.0,0.0,0.0,0.0
2007,7,26,14,45,14.29,-10.33,11.05,-10.02,11.59,-10.56,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,3326.0,5917.0,5317.0,0.0,0.0,5075,1950.0,1075.0,0.0,0.0,242.25,253.25,277.72,520.0,520.0,0.0,0.0,0.0
